 NPTS  NS CUEDGE  CUHITE   DSPACE  STPDEG  STEPMM  START    STOP     SCALE
  480   4  84294. 200000. 1.92017   4000.   3150.  85290.  74500.    2.000
  DELTA:     50.      8.     16.     32.     46.
 DELEND:  84788.  83804.  81216.  76752.  71076.
    SEC:   2.000   2.000   2.000   2.000   2.000
 OFFSET: 1830. 1937.  366.  851.    4.    6.  137.    4.    6.   18.  641.    3.    2.    5.   61.   20.   93.  232.    0.    0.    0.    0.    0.    0.
5% CU/CAB IN H2 AT 40C                                            7   9  6-10-83
    84284. 2.20337E+05 1.19262E+04 9.31440E+03 3.19979E+04
    84276. 2.20160E+05 1.15142E+04 1.00989E+04 3.10219E+04
    84268. 2.20095E+05 1.14337E+04 1.02524E+04 3.09759E+04
    84260. 2.20030E+05 1.15072E+04 1.01829E+04 3.11859E+04
    84252. 2.19898E+05 1.14962E+04 1.02529E+04 3.12459E+04
    84244. 2.19889E+05 1.13707E+04 1.05534E+04 3.09644E+04
    84236. 2.19283E+05 1.11467E+04 1.09454E+04 3.04504E+04
    84228. 2.18522E+05 1.09322E+04 1.13359E+04 3.00999E+04
    84220. 2.18099E+05 1.07422E+04 1.17914E+04 2.97639E+04
    84212. 2.18263E+05 1.05202E+04 1.23139E+04 2.94044E+04
    84204. 2.18805E+05 1.02552E+04 1.29514E+04 2.88364E+04
    84196. 2.20138E+05 1.00687E+04 1.36629E+04 2.85639E+04
    84188. 2.20613E+05 9.82820E+03 1.43919E+04 2.81219E+04
    84180. 2.20809E+05 9.64120E+03 1.50974E+04 2.78269E+04
    84172. 2.20807E+05 9.48320E+03 1.56789E+04 2.76854E+04
    84164. 2.20546E+05 9.37570E+03 1.61244E+04 2.75324E+04
    84156. 2.20695E+05 9.32120E+03 1.64324E+04 2.75204E+04
    84148. 2.20540E+05 9.30570E+03 1.65174E+04 2.75014E+04
    84140. 2.20492E+05 9.32420E+03 1.64939E+04 2.75089E+04
    84132. 2.20694E+05 9.37570E+03 1.63479E+04 2.76419E+04
    84124. 2.20604E+05 9.42820E+03 1.61844E+04 2.77134E+04
    84116. 2.20707E+05 9.48620E+03 1.60704E+04 2.78679E+04
    84108. 2.20470E+05 9.48970E+03 1.60424E+04 2.78119E+04
    84100. 2.20556E+05 9.52070E+03 1.60389E+04 2.79689E+04
    84092. 2.19967E+05 9.48220E+03 1.61099E+04 2.78319E+04
    84084. 2.19718E+05 9.44070E+03 1.62774E+04 2.78079E+04
    84076. 2.19689E+05 9.41470E+03 1.64019E+04 2.77564E+04
    84068. 2.19948E+05 9.39470E+03 1.66014E+04 2.77559E+04
    84060. 2.20524E+05 9.42770E+03 1.66119E+04 2.78559E+04
    84052. 2.20930E+05 9.46320E+03 1.65854E+04 2.78384E+04
    84044. 2.20930E+05 9.49520E+03 1.64449E+04 2.79929E+04
    84036. 2.20862E+05 9.53370E+03 1.62874E+04 2.79234E+04
    84028. 2.21054E+05 9.58970E+03 1.61494E+04 2.81299E+04
    84020. 2.21003E+05 9.65970E+03 1.60849E+04 2.82029E+04
    84012. 2.21151E+05 9.70370E+03 1.59539E+04 2.83634E+04
    84004. 2.20798E+05 9.69870E+03 1.58834E+04 2.82629E+04
    83996. 2.20845E+05 9.73870E+03 1.57904E+04 2.83354E+04
    83988. 2.21035E+05 9.77470E+03 1.57834E+04 2.84814E+04
    83980. 2.21150E+05 9.80720E+03 1.57659E+04 2.84849E+04
    83972. 2.21128E+05 9.79720E+03 1.57944E+04 2.84974E+04
    83964. 2.21052E+05 9.78020E+03 1.57954E+04 2.84819E+04
    83956. 2.21304E+05 9.81520E+03 1.58804E+04 2.85319E+04
    83948. 2.21292E+05 9.78970E+03 1.59259E+04 2.86009E+04
    83940. 2.21318E+05 9.78220E+03 1.60314E+04 2.85559E+04
    83932. 2.21299E+05 9.76420E+03 1.60979E+04 2.85469E+04
    83924. 2.21227E+05 9.76220E+03 1.62219E+04 2.85689E+04
    83916. 2.21287E+05 9.74120E+03 1.63529E+04 2.85374E+04
    83908. 2.21468E+05 9.73070E+03 1.64809E+04 2.85679E+04
    83900. 2.21457E+05 9.72120E+03 1.65699E+04 2.85129E+04
    83892. 2.21453E+05 9.71670E+03 1.66434E+04 2.85794E+04
    83884. 2.21454E+05 9.69020E+03 1.67779E+04 2.84894E+04
    83876. 2.21502E+05 9.69170E+03 1.68619E+04 2.85524E+04
    83868. 2.21650E+05 9.69020E+03 1.69429E+04 2.85819E+04
    83860. 2.21636E+05 9.68770E+03 1.69849E+04 2.86264E+04
    83852. 2.21672E+05 9.69170E+03 1.70284E+04 2.86389E+04
    83844. 2.21646E+05 9.68820E+03 1.70064E+04 2.86424E+04
    83836. 2.21785E+05 9.72170E+03 1.70969E+04 2.86969E+04
    83828. 2.21773E+05 9.74120E+03 1.70059E+04 2.87454E+04
    83820. 2.21493E+05 9.72820E+03 1.69899E+04 2.86864E+04
    83812. 2.21674E+05 9.78920E+03 1.69514E+04 2.87899E+04
    83804. 2.21799E+05 9.81020E+03 1.69129E+04 2.88314E+04
    83788. 2.21757E+05 9.87470E+03 1.67644E+04 2.90564E+04
    83772. 2.21899E+05 9.95270E+03 1.66769E+04 2.92124E+04
    83756. 2.21980E+05 9.98020E+03 1.66154E+04 2.91239E+04
    83740. 2.22013E+05 1.00012E+04 1.65749E+04 2.92869E+04
    83724. 2.22075E+05 1.00292E+04 1.66194E+04 2.93714E+04
    83708. 2.22224E+05 1.00857E+04 1.66719E+04 2.94894E+04
    83692. 2.22306E+05 1.01017E+04 1.67064E+04 2.95284E+04
    83676. 2.22325E+05 1.01057E+04 1.67544E+04 2.95204E+04
    83660. 2.22501E+05 1.01542E+04 1.68079E+04 2.97009E+04
    83644. 2.22515E+05 1.01762E+04 1.68214E+04 2.97809E+04
    83628. 2.22639E+05 1.01997E+04 1.68734E+04 2.98509E+04
    83612. 2.22675E+05 1.02092E+04 1.69414E+04 2.98919E+04
    83596. 2.22884E+05 1.02387E+04 1.70164E+04 3.00414E+04
    83580. 2.22879E+05 1.02407E+04 1.70244E+04 3.00144E+04
    83564. 2.23013E+05 1.02947E+04 1.70959E+04 3.01159E+04
    83548. 2.23002E+05 1.03172E+04 1.71424E+04 3.02284E+04
    83532. 2.23120E+05 1.03272E+04 1.72164E+04 3.02494E+04
    83516. 2.23325E+05 1.03532E+04 1.73079E+04 3.03054E+04
    83500. 2.23361E+05 1.03407E+04 1.74044E+04 3.03299E+04
    83484. 2.23380E+05 1.03747E+04 1.74694E+04 3.03669E+04
    83468. 2.23468E+05 1.03862E+04 1.75309E+04 3.05024E+04
    83452. 2.23580E+05 1.04022E+04 1.76394E+04 3.04884E+04
    83436. 2.23731E+05 1.04227E+04 1.76884E+04 3.06074E+04
    83420. 2.23817E+05 1.04622E+04 1.77269E+04 3.07209E+04
    83404. 2.23869E+05 1.04642E+04 1.78129E+04 3.07194E+04
    83388. 2.23928E+05 1.04932E+04 1.77769E+04 3.07934E+04
    83372. 2.24208E+05 1.05757E+04 1.78229E+04 3.11159E+04
    83356. 2.24190E+05 1.05977E+04 1.78304E+04 3.11179E+04
