 &SRS
 SRSRUN=94731,SRSDAT=021011,SRSTIM=074620,
 SRSSTN='exf9',SRSPRJ='xrsws9p2',SRSEXP='exafs   ',
 SRSTLE='CuO standard                                                '
 SRSCN1='94.3 ma ',SRSCN2='11.10.02',SRSCN3='14.1 hr ',
 &END
     12717.81       939.51     28375.00     31146.00     92893.00    461638.00
      8337.00       8162.00       7912.00       7733.00 
      7668.00       8022.00       7775.00          0.00 
      7415.00       7085.00       7729.00       7612.00 
      7443.00          0.00          0.00          0.00 
     14693.00      11684.00      11955.00      13841.00 
     26122.00      11768.00      11755.00          0.00 
     12026.00      10656.00      11220.00      11127.00 
     11245.00          0.00          0.00          0.00 
     12716.40       939.51     28364.00     29620.00    121854.00    440140.00
     10897.00      10525.00      10324.00      10352.00 
     10100.00      10557.00      10360.00          0.00 
      9597.00       9353.00       9997.00      10110.00 
      9682.00          0.00          0.00          0.00 
     18078.00      14790.00      15351.00      18063.00 
     33330.00      15196.00      15099.00          0.00 
     14891.00      13671.00      14206.00      14023.00 
     14435.00          0.00          0.00          0.00 
     12714.99       939.51     28380.00     27015.00    170133.00    403014.00
     15288.00      14754.00      14342.00      14242.00 
     14172.00      14615.00      14349.00          0.00 
     13598.00      13131.00      13952.00      14097.00 
     13593.00          0.00          0.00          0.00 
     24513.00      20510.00      20864.00      24506.00 
     45257.00      20657.00      20888.00          0.00 
     20863.00      19000.00      19641.00      16216.00 
     19815.00          0.00          0.00          0.00 
     12713.58       939.51     28308.00     22844.00    243231.00    343309.00
     21775.00      20954.00      20308.00      20139.00 
     20313.00      21045.00      20549.00          0.00 
     19311.00      18730.00      19928.00      20417.00 
     19762.00          0.00          0.00          0.00 
     34290.00      29105.00      30140.00      34957.00 
     63857.00      29839.00      29747.00          0.00 
     29793.00      27238.00      28417.00      10916.00 
     28325.00          0.00          0.00          0.00 
     12712.17       939.51     28310.00     18724.00    312101.00    284031.00
     27683.00      26807.00      26186.00      26087.00 
     26085.00      26812.00      26745.00          0.00 
     24668.00      24041.00      25324.00      26343.00 
     25320.00          0.00          0.00          0.00 
     43424.00      38440.00      39500.00      45711.00 
     81559.00      38969.00      39232.00          0.00 
     38977.00      35641.00      37111.00       5716.00 
     36820.00          0.00          0.00          0.00 
     12710.76       939.51     28317.00     16226.00    355115.00    248059.00
     31190.00      30629.00      29726.00      29631.00 
     30012.00      30716.00      30212.00          0.00 
     27962.00      27604.00      28678.00      29831.00 
     28924.00          0.00          0.00          0.00 
     46969.00      44362.00      45541.00      52178.00 
     91952.00      44879.00      45012.00          0.00 
     44515.00      41237.00      42451.00       3942.00 
     42869.00          0.00          0.00          0.00 
     12709.35       939.51     28320.00     15313.00    369080.00    234869.00
     32655.00      31875.00      31243.00      30649.00 
     30698.00      31899.00      31479.00          0.00 
     29283.00      28469.00      29769.00      30838.00 
     30223.00          0.00          0.00          0.00 
     49374.00      46612.00      47649.00      54636.00 
     95513.00      46966.00      47031.00          0.00 
     47193.00      42842.00      44638.00       3464.00 
     44811.00          0.00          0.00          0.00 
     12707.94       939.51     28308.00     14611.00    380744.00    224957.00
     33541.00      32863.00      32225.00      31453.00 
     31528.00      32733.00      32377.00          0.00 
     30368.00      29797.00      30764.00      32040.00 
     31055.00          0.00          0.00          0.00 
     50334.00      48381.00      49598.00      56340.00 
     98647.00      48311.00      48847.00          0.00 
     48882.00      44743.00      45768.00       3382.00 
     46741.00          0.00          0.00          0.00 
     12706.53       939.51     28277.00     13294.00    403971.00    205984.00
     35712.00      34817.00      33721.00      33771.00 
     33731.00      34882.00      34270.00          0.00 
     32156.00      31388.00      32844.00      33761.00 
     32918.00          0.00          0.00          0.00 
     53611.00      51703.00      52731.00      60511.00 
    104931.00      51919.00      52070.00          0.00 
     52330.00      47451.00      49489.00       3421.00 
     49769.00          0.00          0.00          0.00 
     12705.12       939.51     28313.00     11463.00    436008.00    179435.00
     38479.00      37087.00      36318.00      36246.00 
     36512.00      37725.00      37118.00          0.00 
     34555.00      34067.00      35519.00      36524.00 
     35858.00          0.00          0.00          0.00 
     61130.00      56324.00      57705.00      66241.00 
    115018.00      56733.00      56730.00          0.00 
     56916.00      52250.00      53986.00       3563.00 
     54747.00          0.00          0.00          0.00 
     12703.71       939.51     28257.00      9456.00    468398.00    150208.00
     40940.00      40271.00      39624.00      38543.00 
     39086.00      40309.00      39989.00          0.00 
     37127.00      37161.00      37596.00      39334.00 
     38418.00          0.00          0.00          0.00 
     65379.00      61769.00      63239.00      71742.00 
    123493.00      61942.00      62201.00          0.00 
     62008.00      57606.00      58486.00       3415.00 
     59411.00          0.00          0.00          0.00 
     12702.30       939.51     28247.00      7719.00    497842.00    124493.00
     43612.00      42542.00      41594.00      41046.00 
     41540.00      43192.00      42491.00          0.00 
     39400.00      39459.00      39688.00      42073.00 
     41205.00          0.00          0.00          0.00 
     69297.00      66284.00      67817.00      77017.00 
    132276.00      66947.00      67073.00          0.00 
     66575.00      61838.00      63525.00       3696.00 
     64609.00          0.00          0.00          0.00 
     12700.89       939.51     28246.00      6505.00    518890.00    106756.00
     45278.00      43917.00      43316.00      42933.00 
     43306.00      45013.00      44462.00          0.00 
     40701.00      41105.00      41583.00      44331.00 
     42945.00          0.00          0.00          0.00 
     72292.00      69861.00      71350.00      81176.00 
    138379.00      70106.00      70526.00          0.00 
     70184.00      65284.00      67129.00       3699.00 
     68175.00          0.00          0.00          0.00 
     12699.49       939.51     28231.00      5798.00    533658.00     96349.00
     46876.00      44921.00      44695.00      44200.00 
     45192.00      45810.00      45284.00          0.00 
     42487.00      42060.00      42610.00      45115.00 
     44408.00          0.00          0.00          0.00 
     76823.00      72194.00      74205.00      84570.00 
    143617.00      72223.00      72430.00          0.00 
     73050.00      67272.00      69375.00       3963.00 
     70498.00          0.00          0.00          0.00 
     12698.08       939.51     28238.00      5285.00    540960.00     88850.00
     47213.00      45724.00      45289.00      44893.00 
     45484.00      46981.00      45952.00          0.00 
     42677.00      42972.00      43089.00      45995.00 
     44691.00          0.00          0.00          0.00 
     77548.00      73519.00      75380.00      86217.00 
    145803.00      74080.00      74007.00          0.00 
     74404.00      69187.00      71020.00       3971.00 
     71365.00          0.00          0.00          0.00 
     12696.67       939.51     28220.00      4861.00    548340.00     82645.00
     47773.00      46219.00      45659.00      45351.00 
     45876.00      47650.00      46717.00          0.00 
     43719.00      43866.00      43589.00      46701.00 
     45220.00          0.00          0.00          0.00 
     80240.00      75106.00      76659.00      87499.00 
    148606.00      75789.00      75527.00          0.00 
     76044.00      70460.00      72309.00       4059.00 
     72873.00          0.00          0.00          0.00 
     12695.26       602.00     18048.00      2896.00    355967.00     49677.00
     31407.00      29715.00      29990.00      29398.00 
     29668.00      30878.00      30224.00          0.00 
     28327.00      28468.00      28164.00      30161.00 
     29567.00          0.00          0.00          0.00 
     53080.00      48779.00      49941.00      56991.00 
     97054.00      49200.00      49037.00          0.00 
     49520.00      46031.00      46881.00       2500.00 
     47169.00          0.00          0.00          0.00 
