# Run:  mar03_100_a.    Mon Mar 24 20:01:49 2003                                  
# Cu foil, 4 micron, T=30 K slot 2, Cu foil reference                             
# 0.5x3.0 mm slits; monhgap=4mm; region Cuk15                                     
# 96.5 mA                                                                         
# N2 I0 I1 I2; gains 1^-7, 2^-9, 2^-10                                            
# 10-1 unfocused  1.234 -6 Si(220) 1.920156    50000                              
#                                                                                 
# sug ver 1.246 Tot glitches =    0, dead-time with Nb250kmar0                    
# Marked channels:  5  7 14 15 16 17 22 24 25 26 27 28 29 30 31 32.               
# * FLUORESCSENCE; P= -1.00 REMOVED FROM  8800. TO  8900. EV, ORDER=  1           
# CBY:E0= 8983.0;6 ORD FROM  9025.8-  9863.(K=15.2);P=1.0;WT=2;Efix= 9012.3       
# ----------------------------------------------------
  9.21666336  0.132126763
  9.26700306  0.0449008606
  9.31731796 -0.037271101
  9.36769104 -0.100030221
  9.41799927 -0.122069031
  9.46832371 -0.0954027921
  9.51863766 -0.0554048941
  9.56891537 -0.0413351208
  9.61926365 -0.0886600986
  9.66954803 -0.1790898
  9.71985054 -0.239956468
  9.77018166 -0.240136221
  9.82048988 -0.186745092
  9.87073708 -0.139656872
  9.92101383 -0.110188723
  9.97132015 -0.062517263
  10.0216417 -0.0182280447
  10.0719538  0.0125729041
  10.1222057  0.0421786979
  10.1725006  0.0752010867
  10.2228107  0.105439268
  10.2731104  0.132095516
  10.3233528  0.159650892
  10.3736353  0.172550187
  10.4239464  0.177664191
  10.4742479  0.181658328
  10.5245037  0.166453779
  10.5747757  0.111475639
  10.6250505  0.0274575241
  10.6752815 -0.0531682782
  10.7255516 -0.0998591557
  10.7758493 -0.10792686
  10.8261375 -0.0786710531
  10.8763952 -0.0357433073
  10.9266653  0.00792231411
  10.9769535  0.0252940245
  11.0271969  0.00861947332
  11.0774784 -0.0382970572
  11.1277514 -0.0962864831
  11.1779947 -0.133950174
  11.228241 -0.123704553
  11.2784786 -0.106600739
  11.3287992 -0.117345564
  11.3790436 -0.126396328
  11.4292583 -0.113558397
  11.4795103 -0.0801837295
  11.5297651 -0.0210584681
  11.5799904  0.0325503722
  11.6302633  0.0839498192
  11.6805391  0.151705578
  11.7307749  0.216450766
  11.781024  0.257376134
  11.8312559  0.250529319
  11.8815231  0.200658724
  11.9317932  0.100314721
  11.9820127 -0.00160527427
  12.0322037 -0.0649390519
  12.0824308 -0.0846277103
  12.1326818 -0.085170798
  12.1829042 -0.0766113549
  12.2331734 -0.0604494549
  12.2834558 -0.0363367051
  12.3336868 -0.017811073
  12.383893 -0.0104536973
  12.4341221 -0.0220200717
  12.4843235 -0.0243035704
  12.5345688 -0.0392821021
  12.5848379 -0.0628143921
