
   Ta:    Z = 73;   Atomic weight = 180.9479 g/mol ;    nominal density:   [INLINE] = 1.6624E+01 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  3.00471E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.32555E+05
          20 edges. Edge energies (keV):
          

  K      6.74164E+01  L I    1.16815E+01  L II   1.11361E+01  L III  9.88110E+00
  M I    2.70800E+00  M II   2.46870E+00  M III  2.19400E+00  M IV   1.79320E+00
  M V    1.73510E+00  N I    5.65500E-01  N II   4.64800E-01  N III  4.04500E-01
  N IV   2.41300E-01  N V    2.29300E-01  N VI   2.50000E-02  N VII  2.50000E-02
  O I    7.11000E-02  O II   4.49000E-02  O III  3.64000E-02  O IV   5.70000E-03

          Relativistic correction estimate frel (H82,3/5CL) = -1.4008E+00, -8.3100E-01 e/atom
          Nuclear Thomson correction fNT = -1.6156E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=73, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm

9.030794E+00  6.64617E+01  4.3729E+00  1.1261E+02  4.9073E+00  1.1752E+02  0.000E+00  1.373E-01
9.653919E+00  6.37140E+01  3.8954E+00  9.3837E+01  4.6192E+00  9.8456E+01  0.000E+00  1.284E-01
9.683478E+00  6.34252E+01  3.8744E+00  9.3045E+01  4.6062E+00  9.7651E+01  0.000E+00  1.280E-01
9.831694E+00  6.05401E+01  3.7718E+00  8.9217E+01  4.5419E+00  9.3759E+01  0.000E+00  1.261E-01
9.871219E+00  5.71434E+01  3.7453E+00  8.8234E+01  4.5250E+00  9.2759E+01  0.000E+00  1.256E-01
9.930505E+00  6.05654E+01  1.0348E+01  2.4233E+02  4.4997E+00  2.4683E+02  0.000E+00  1.249E-01
1.007872E+01  6.35612E+01  1.0006E+01  2.3087E+02  4.4377E+00  2.3531E+02  0.000E+00  1.230E-01
1.032004E+01  6.50977E+01  9.4836E+00  2.1371E+02  4.3395E+00  2.1805E+02  0.000E+00  1.201E-01
1.091338E+01  6.54822E+01  8.5087E+00  1.8131E+02  4.1121E+00  1.8542E+02  0.000E+00  1.136E-01
1.103212E+01  6.48825E+01  8.3416E+00  1.7584E+02  4.0688E+00  1.7991E+02  0.000E+00  1.124E-01
1.108042E+01  6.43050E+01  8.2758E+00  1.7369E+02  4.0514E+00  1.7774E+02  0.000E+00  1.119E-01
1.112496E+01  6.27014E+01  8.2160E+00  1.7175E+02  4.0355E+00  1.7579E+02  0.000E+00  1.114E-01
1.119178E+01  6.44029E+01  1.1357E+01  2.3599E+02  4.0118E+00  2.4000E+02  0.000E+00  1.108E-01
1.135882E+01  6.59310E+01  1.1070E+01  2.2664E+02  3.9534E+00  2.3059E+02  0.000E+00  1.092E-01
1.144787E+01  6.62523E+01  1.0923E+01  2.2189E+02  3.9229E+00  2.2581E+02  0.000E+00  1.083E-01
1.162309E+01  6.62303E+01  1.0644E+01  2.1297E+02  3.8638E+00  2.1683E+02  0.000E+00  1.067E-01
1.166982E+01  6.55306E+01  1.0572E+01  2.1069E+02  3.8483E+00  2.1454E+02  0.000E+00  1.062E-01
1.173991E+01  6.65825E+01  1.2137E+01  2.4041E+02  3.8252E+00  2.4424E+02  0.000E+00  1.056E-01
1.179334E+01  6.70814E+01  1.2053E+01  2.3768E+02  3.8078E+00  2.4149E+02  0.000E+00  1.051E-01
1.191513E+01  6.77871E+01  1.1867E+01  2.3162E+02  3.7685E+00  2.3539E+02  0.000E+00  1.041E-01
1.260708E+01  6.97701E+01  1.0898E+01  2.0103E+02  3.5570E+00  2.0459E+02  0.000E+00  9.834E-02
1.347697E+01  7.10512E+01  9.8172E+00  1.6940E+02  3.3168E+00  1.7272E+02  0.000E+00  9.200E-02
1.440688E+01  7.18606E+01  8.8261E+00  1.4247E+02  3.0874E+00  1.4556E+02  0.000E+00  8.606E-02
1.540095E+01  7.24049E+01  7.9175E+00  1.1955E+02  2.8691E+00  1.2242E+02  0.000E+00  8.050E-02
1.646362E+01  7.27659E+01  7.0951E+00  1.0022E+02  2.6619E+00  1.0288E+02  0.000E+00  7.531E-02
1.759961E+01  7.30023E+01  6.3589E+00  8.4024E+01  2.4659E+00  8.6490E+01  0.000E+00  7.045E-02
1.881398E+01  7.31523E+01  5.7019E+00  7.0480E+01  2.2809E+00  7.2761E+01  0.000E+00  6.590E-02
2.011215E+01  7.33039E+01  5.1142E+00  5.9135E+01  2.1068E+00  6.1242E+01  0.000E+00  6.165E-02
2.149988E+01  7.33452E+01  4.5840E+00  4.9583E+01  1.9434E+00  5.1526E+01  0.000E+00  5.767E-02
2.298338E+01  7.33888E+01  4.1096E+00  4.1583E+01  1.7905E+00  4.3374E+01  0.000E+00  5.395E-02
2.456923E+01  7.34025E+01  3.6801E+00  3.4833E+01  1.6476E+00  3.6481E+01  0.000E+00  5.046E-02
2.626450E+01  7.33713E+01  3.2969E+00  2.9192E+01  1.5146E+00  3.0707E+01  0.000E+00  4.721E-02
2.807676E+01  7.33311E+01  2.9320E+00  2.4285E+01  1.3909E+00  2.5676E+01  0.000E+00  4.416E-02
3.001405E+01  7.32561E+01  2.6027E+00  2.0166E+01  1.2762E+00  2.1442E+01  0.000E+00  4.131E-02
3.208502E+01  7.31674E+01  2.3123E+00  1.6759E+01  1.1702E+00  1.7929E+01  0.000E+00  3.864E-02
3.429889E+01  7.30703E+01  2.0559E+00  1.3940E+01  1.0722E+00  1.5012E+01  0.000E+00  3.615E-02
3.666551E+01  7.29671E+01  1.8295E+00  1.1604E+01  9.8201E-01  1.2586E+01  0.000E+00  3.381E-02
3.919543E+01  7.28589E+01  1.6292E+00  9.6663E+00  8.9907E-01  1.0565E+01  0.000E+00  3.163E-02
4.189992E+01  7.27455E+01  1.4520E+00  8.0587E+00  8.2296E-01  8.8817E+00  0.000E+00  2.959E-02
4.479101E+01  7.26247E+01  1.2929E+00  6.7128E+00  7.5326E-01  7.4661E+00  0.000E+00  2.768E-02
4.788159E+01  7.24914E+01  1.1512E+00  5.5913E+00  6.8954E-01  6.2808E+00  0.000E+00  2.589E-02
5.118542E+01  7.23388E+01  1.0236E+00  4.6506E+00  6.3138E-01  5.2820E+00  0.000E+00  2.422E-02
5.471721E+01  7.21497E+01  9.0721E-01  3.8557E+00  5.7839E-01  4.4341E+00  0.000E+00  2.266E-02
5.849270E+01  7.18904E+01  8.0445E-01  3.1983E+00  5.3018E-01  3.7285E+00  0.000E+00  2.120E-02
6.252870E+01  7.14546E+01  7.1341E-01  2.6533E+00  4.8638E-01  3.1397E+00  0.000E+00  1.983E-02
6.606807E+01  7.04835E+01  6.4647E-01  2.2755E+00  4.5332E-01  2.7288E+00  0.000E+00  1.877E-02
6.684318E+01  6.98055E+01  6.3316E-01  2.2028E+00  4.4665E-01  2.6494E+00  0.000E+00  1.855E-02
6.707932E+01  6.93757E+01  6.2919E-01  2.1813E+00  4.4466E-01  2.6260E+00  0.000E+00  1.848E-02
6.734898E+01  6.80495E+01  6.2470E-01  2.1571E+00  4.4240E-01  2.5995E+00  0.000E+00  1.841E-02
6.775348E+01  6.93893E+01  3.2286E+00  1.1082E+01  4.3906E-01  1.1521E+01  8.960E+00  1.830E-02
6.876473E+01  7.05993E+01  3.1573E+00  1.0678E+01  4.3092E-01  1.1109E+01  8.642E+00  1.803E-02
7.145536E+01  7.15926E+01  2.9775E+00  9.6904E+00  4.1064E-01  1.0101E+01  7.860E+00  1.735E-02
7.638578E+01  7.23062E+01  2.6741E+00  8.1411E+00  3.7805E-01  8.5192E+00  6.619E+00  1.623E-02
8.165640E+01  7.26821E+01  2.3979E+00  6.8291E+00  3.4857E-01  7.1777E+00  5.566E+00  1.518E-02
8.729069E+01  7.29153E+01  2.1482E+00  5.7232E+00  3.2193E-01  6.0451E+00  4.681E+00  1.420E-02
9.331374E+01  7.30695E+01  1.9189E+00  4.7823E+00  2.9787E-01  5.0802E+00  3.921E+00  1.329E-02
9.975239E+01  7.31707E+01  1.7140E+00  3.9959E+00  2.7615E-01  4.2720E+00  3.284E+00  1.243E-02
1.066353E+02  7.32373E+01  1.5312E+00  3.3392E+00  2.5655E-01  3.5958E+00  2.751E+00  1.163E-02
1.139931E+02  7.32801E+01  1.3680E+00  2.7909E+00  2.3885E-01  3.0298E+00  2.304E+00  1.088E-02
1.218587E+02  7.33060E+01  1.2224E+00  2.3328E+00  2.2287E-01  2.5557E+00  1.929E+00  1.017E-02
1.302669E+02  7.33200E+01  1.0924E+00  1.9502E+00  2.0843E-01  2.1586E+00  1.616E+00  9.518E-03
1.392553E+02  7.33528E+01  9.7465E-01  1.6277E+00  1.9538E-01  1.8231E+00  1.350E+00  8.903E-03
1.488640E+02  7.33493E+01  8.6801E-01  1.3560E+00  1.8356E-01  1.5396E+00  1.126E+00  8.329E-03
1.591356E+02  7.33401E+01  7.7311E-01  1.1298E+00  1.7284E-01  1.3026E+00  9.389E-01  7.791E-03
1.701159E+02  7.33273E+01  6.8866E-01  9.4142E-01  1.6311E-01  1.1045E+00  7.829E-01  7.288E-03
1.818539E+02  7.33121E+01  6.1349E-01  7.8453E-01  1.5425E-01  9.3878E-01  6.527E-01  6.818E-03
1.944018E+02  7.32954E+01  5.4657E-01  6.5384E-01  1.4617E-01  8.0001E-01  5.443E-01  6.378E-03
2.078156E+02  7.32778E+01  4.8699E-01  5.4497E-01  1.3878E-01  6.8375E-01  4.538E-01  5.966E-03
2.221548E+02  7.32599E+01  4.3395E-01  4.5427E-01  1.3200E-01  5.8627E-01  3.784E-01  5.581E-03
2.374835E+02  7.32420E+01  3.8672E-01  3.7869E-01  1.2575E-01  5.0444E-01  3.155E-01  5.221E-03
2.538699E+02  7.32244E+01  3.4465E-01  3.1572E-01  1.1998E-01  4.3570E-01  2.631E-01  4.884E-03
2.713869E+02  7.32072E+01  3.0719E-01  2.6323E-01  1.1463E-01  3.7786E-01  2.194E-01  4.569E-03
2.901126E+02  7.31903E+01  2.7382E-01  2.1949E-01  1.0964E-01  3.2913E-01  1.829E-01  4.274E-03
3.101304E+02  7.31743E+01  2.4570E-01  1.8424E-01  1.0499E-01  2.8923E-01  1.537E-01  3.998E-03
3.315294E+02  7.31599E+01  2.2066E-01  1.5479E-01  1.0062E-01  2.5541E-01  1.293E-01  3.740E-03
3.544049E+02  7.31467E+01  1.9819E-01  1.3005E-01  9.6499E-02  2.2655E-01  1.088E-01  3.498E-03
3.788588E+02  7.31345E+01  1.7802E-01  1.0928E-01  9.2607E-02  2.0189E-01  9.150E-02  3.273E-03
4.050001E+02  7.31233E+01  1.5992E-01  9.1825E-02  8.8913E-02  1.8074E-01  7.697E-02  3.061E-03
4.329451E+02  7.31130E+01  1.4366E-01  7.7167E-02  8.5395E-02  1.6256E-01  6.475E-02  2.864E-03
