
   Yb:    Z = 70;   Atomic weight = 173.0400 g/mol ;    nominal density:   [INLINE] = 6.9530E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.87340E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.43183E+05
          19 edges. Edge energies (keV):
          

  K      6.13323E+01  L I    1.04864E+01  L II   9.97820E+00  L III  8.94360E+00
  M I    2.39810E+00  M II   2.17300E+00  M III  1.94980E+00  M IV   1.57630E+00
  M V    1.52780E+00  N I    4.87200E-01  N II   3.96700E-01  N III  3.43500E-01
  N IV   1.98100E-01  N V    1.84900E-01  N VI   6.30000E-03  N VII  6.30000E-03
  O I    5.41000E-02  O II   2.34000E-02  O III  2.34000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -1.2559E+00, -7.4880E-01 e/atom
          Nuclear Thomson correction fNT = -1.5534E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=70, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
1.032004E+01  6.32436E+01  1.1086E+01  2.6122E+02  4.1209E+00  2.6534E+02  0.000E+00  1.201E-01
1.043397E+01  6.31156E+01  1.0854E+01  2.5298E+02  4.0776E+00  2.5706E+02  0.000E+00  1.188E-01
1.047591E+01  6.24005E+01  1.0772E+01  2.5005E+02  4.0618E+00  2.5411E+02  0.000E+00  1.184E-01
1.053883E+01  6.34667E+01  1.2356E+01  2.8511E+02  4.0384E+00  2.8915E+02  0.000E+00  1.176E-01
1.069613E+01  6.46852E+01  1.2066E+01  2.7434E+02  3.9807E+00  2.7832E+02  0.000E+00  1.159E-01
1.103212E+01  6.59637E+01  1.1498E+01  2.5345E+02  3.8616E+00  2.5731E+02  0.000E+00  1.124E-01
1.179334E+01  6.75511E+01  1.0372E+01  2.1388E+02  3.6119E+00  2.1749E+02  0.000E+00  1.051E-01
1.260708E+01  6.85201E+01  9.3393E+00  1.8015E+02  3.3722E+00  1.8352E+02  0.000E+00  9.834E-02
1.347697E+01  6.91784E+01  8.3938E+00  1.5146E+02  3.1428E+00  1.5460E+02  0.000E+00  9.200E-02
1.440688E+01  6.96219E+01  7.5242E+00  1.2700E+02  2.9240E+00  1.2992E+02  0.000E+00  8.606E-02
1.540095E+01  6.99154E+01  6.7398E+00  1.0642E+02  2.7159E+00  1.0914E+02  0.000E+00  8.050E-02
1.646362E+01  7.01045E+01  6.0368E+00  8.9170E+01  2.5186E+00  9.1689E+01  0.000E+00  7.531E-02
1.759961E+01  7.02200E+01  5.4096E+00  7.4747E+01  2.3321E+00  7.7079E+01  0.000E+00  7.045E-02
1.881398E+01  7.03448E+01  4.8427E+00  6.2595E+01  2.1563E+00  6.4751E+01  0.000E+00  6.590E-02
2.011215E+01  7.03981E+01  4.3363E+00  5.2432E+01  1.9910E+00  5.4423E+01  0.000E+00  6.165E-02
2.149988E+01  7.04166E+01  3.8790E+00  4.3875E+01  1.8359E+00  4.5711E+01  0.000E+00  5.767E-02
2.298338E+01  7.03806E+01  3.4684E+00  3.6699E+01  1.6909E+00  3.8390E+01  0.000E+00  5.395E-02
2.456923E+01  7.03291E+01  3.1040E+00  3.0723E+01  1.5556E+00  3.2279E+01  0.000E+00  5.046E-02
2.626450E+01  7.02721E+01  2.7802E+00  2.5742E+01  1.4297E+00  2.7172E+01  0.000E+00  4.721E-02
2.807676E+01  7.02074E+01  2.4723E+00  2.1413E+01  1.3128E+00  2.2726E+01  0.000E+00  4.416E-02
3.001405E+01  7.01192E+01  2.1945E+00  1.7780E+01  1.2045E+00  1.8984E+01  0.000E+00  4.131E-02
3.208502E+01  7.00208E+01  1.9495E+00  1.4776E+01  1.1043E+00  1.5880E+01  0.000E+00  3.864E-02
3.429889E+01  6.99157E+01  1.7332E+00  1.2289E+01  1.0120E+00  1.3301E+01  0.000E+00  3.615E-02
3.666551E+01  6.98048E+01  1.5421E+00  1.0228E+01  9.2696E-01  1.1155E+01  0.000E+00  3.381E-02
3.919543E+01  6.96878E+01  1.3727E+00  8.5168E+00  8.4886E-01  9.3657E+00  0.000E+00  3.163E-02
4.189992E+01  6.95608E+01  1.2204E+00  7.0830E+00  7.7725E-01  7.8602E+00  0.000E+00  2.959E-02
4.479101E+01  6.94188E+01  1.0847E+00  5.8890E+00  7.1172E-01  6.6007E+00  0.000E+00  2.768E-02
4.788159E+01  6.92508E+01  9.6081E-01  4.8798E+00  6.5185E-01  5.5316E+00  0.000E+00  2.589E-02
5.118542E+01  6.90346E+01  8.5078E-01  4.0421E+00  5.9725E-01  4.6394E+00  0.000E+00  2.422E-02
5.471721E+01  6.87183E+01  7.5329E-01  3.3479E+00  5.4754E-01  3.8954E+00  0.000E+00  2.266E-02
5.849270E+01  6.80890E+01  6.6748E-01  2.7750E+00  5.0234E-01  3.2773E+00  0.000E+00  2.120E-02
6.010565E+01  6.74370E+01  6.3550E-01  2.5712E+00  4.8512E-01  3.0563E+00  0.000E+00  2.063E-02
6.102564E+01  6.63087E+01  6.1835E-01  2.4641E+00  4.7580E-01  2.9399E+00  0.000E+00  2.032E-02
6.127097E+01  6.49576E+01  6.1390E-01  2.4366E+00  4.7338E-01  2.9100E+00  0.000E+00  2.024E-02
6.163896E+01  6.63231E+01  3.2671E+00  1.2890E+01  4.6978E-01  1.3360E+01  1.049E+01  2.011E-02
6.252870E+01  6.75338E+01  3.1960E+00  1.2430E+01  4.6130E-01  1.2891E+01  1.013E+01  1.983E-02
6.255894E+01  6.75565E+01  3.1936E+00  1.2414E+01  4.6102E-01  1.2875E+01  1.012E+01  1.982E-02
6.684318E+01  6.89414E+01  2.8776E+00  1.0469E+01  4.2409E-01  1.0893E+01  8.558E+00  1.855E-02
7.145536E+01  6.94756E+01  2.5819E+00  8.7868E+00  3.9039E-01  9.1772E+00  7.199E+00  1.735E-02
7.638578E+01  6.97851E+01  2.3152E+00  7.3706E+00  3.5989E-01  7.7305E+00  6.051E+00  1.623E-02
8.165640E+01  6.99894E+01  2.0735E+00  6.1750E+00  3.3233E-01  6.5073E+00  5.080E+00  1.518E-02
8.729069E+01  7.01221E+01  1.8505E+00  5.1554E+00  3.0742E-01  5.4628E+00  4.252E+00  1.420E-02
9.331374E+01  7.02094E+01  1.6518E+00  4.3047E+00  2.8493E-01  4.5896E+00  3.559E+00  1.329E-02
9.975239E+01  7.02663E+01  1.4746E+00  3.5949E+00  2.6463E-01  3.8595E+00  2.978E+00  1.243E-02
1.066353E+02  7.03022E+01  1.3166E+00  3.0026E+00  2.4631E-01  3.2489E+00  2.493E+00  1.163E-02
1.139931E+02  7.03230E+01  1.1757E+00  2.5081E+00  2.2976E-01  2.7379E+00  2.086E+00  1.088E-02
1.218587E+02  7.03335E+01  1.0500E+00  2.0954E+00  2.1482E-01  2.3102E+00  1.746E+00  1.017E-02
1.302669E+02  7.03634E+01  9.3416E-01  1.7439E+00  2.0131E-01  1.9452E+00  1.455E+00  9.518E-03
1.392553E+02  7.03570E+01  8.3084E-01  1.4509E+00  1.8909E-01  1.6400E+00  1.211E+00  8.903E-03
1.488640E+02  7.03456E+01  7.3901E-01  1.2072E+00  1.7802E-01  1.3852E+00  1.008E+00  8.329E-03
1.591356E+02  7.03310E+01  6.5740E-01  1.0046E+00  1.6798E-01  1.1726E+00  8.396E-01  7.791E-03
1.701159E+02  7.03144E+01  5.8485E-01  8.3605E-01  1.5884E-01  9.9489E-01  6.991E-01  7.288E-03
1.818539E+02  7.02967E+01  5.2036E-01  6.9584E-01  1.5051E-01  8.4635E-01  5.820E-01  6.818E-03
1.944018E+02  7.02783E+01  4.6302E-01  5.7920E-01  1.4291E-01  7.2211E-01  4.846E-01  6.378E-03
2.078156E+02  7.02598E+01  4.1203E-01  4.8215E-01  1.3593E-01  6.1808E-01  4.035E-01  5.966E-03
2.221548E+02  7.02414E+01  3.6668E-01  4.0139E-01  1.2952E-01  5.3091E-01  3.359E-01  5.581E-03
2.374835E+02  7.02234E+01  3.2635E-01  3.3419E-01  1.2360E-01  4.5779E-01  2.797E-01  5.221E-03
2.538699E+02  7.02059E+01  2.9048E-01  2.7826E-01  1.1812E-01  3.9638E-01  2.329E-01  4.884E-03
2.713869E+02  7.01888E+01  2.5909E-01  2.3216E-01  1.1302E-01  3.4518E-01  1.944E-01  4.569E-03
2.901126E+02  7.01732E+01  2.3212E-01  1.9457E-01  1.0827E-01  3.0284E-01  1.631E-01  4.274E-03
3.101304E+02  7.01589E+01  2.0797E-01  1.6308E-01  1.0381E-01  2.6689E-01  1.368E-01  3.998E-03
3.315294E+02  7.01457E+01  1.8635E-01  1.3669E-01  9.9612E-02  2.3630E-01  1.148E-01  3.740E-03
3.544049E+02  7.01335E+01  1.6699E-01  1.1458E-01  9.5648E-02  2.1023E-01  9.629E-02  3.498E-03
3.788588E+02  7.01223E+01  1.4965E-01  9.6057E-02  9.1890E-02  1.8795E-01  8.078E-02  3.273E-03
4.050001E+02  7.01119E+01  1.3412E-01  8.0531E-02  8.8313E-02  1.6884E-01  6.777E-02  3.061E-03
4.329451E+02  7.01023E+01  1.2020E-01  6.7518E-02  8.4897E-02  1.5242E-01  5.686E-02  2.864E-03
