
   Se:    Z = 34;   Atomic weight = 78.96000 g/mol ;    nominal density:   [INLINE] = 4.7800E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  1.31116E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  5.32932E+05
          9 edges. Edge energies (keV):
          

  K      1.26578E+01  L I    1.65390E+00  L II   1.47620E+00  L III  1.43580E+00
  M I    2.31500E-01  M II   1.68200E-01  M III  1.61900E-01  M IV   5.67000E-02
  M V    5.67000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -2.0514E-01, -1.2900E-01 e/atom
          Nuclear Thomson correction fNT = -8.0314E-03 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=34, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
1.442475E-01  7.21906E+00  1.3623E+01  5.0331E+04  6.3469E-01  5.0332E+04  0.000E+00  8.595E+00
1.542005E-01  8.30675E+00  1.4052E+01  4.8565E+04  7.1827E-01  4.8566E+04  0.000E+00  8.040E+00
1.586620E-01  8.64723E+00  1.4177E+01  4.7619E+04  7.5632E-01  4.7620E+04  0.000E+00  7.814E+00
1.610905E-01  8.63184E+00  1.4229E+01  4.7075E+04  7.7716E-01  4.7076E+04  0.000E+00  7.697E+00
1.617381E-01  8.38352E+00  1.4242E+01  4.6927E+04  7.8273E-01  4.6928E+04  0.000E+00  7.666E+00
1.627095E-01  8.77941E+00  1.4871E+01  4.8708E+04  7.9110E-01  4.8709E+04  0.000E+00  7.620E+00
1.648404E-01  9.21656E+00  1.4928E+01  4.8261E+04  8.0950E-01  4.8262E+04  0.000E+00  7.521E+00
1.651380E-01  9.25960E+00  1.4935E+01  4.8198E+04  8.1208E-01  4.8199E+04  0.000E+00  7.508E+00
1.673590E-01  9.49061E+00  1.4986E+01  4.7721E+04  8.3133E-01  4.7722E+04  0.000E+00  7.408E+00
1.680318E-01  9.44902E+00  1.5000E+01  4.7575E+04  8.3717E-01  4.7576E+04  0.000E+00  7.379E+00
1.690410E-01  9.71715E+00  1.5287E+01  4.8195E+04  8.4595E-01  4.8196E+04  0.000E+00  7.335E+00
1.715640E-01  1.01672E+01  1.5345E+01  4.7666E+04  8.6793E-01  4.7667E+04  0.000E+00  7.227E+00
1.762144E-01  1.08049E+01  1.5433E+01  4.6675E+04  9.0861E-01  4.6676E+04  0.000E+00  7.036E+00
1.883732E-01  1.22345E+01  1.5564E+01  4.4032E+04  1.0157E+00  4.4033E+04  0.000E+00  6.582E+00
2.013709E-01  1.35635E+01  1.5559E+01  4.1176E+04  1.1309E+00  4.1177E+04  0.000E+00  6.157E+00
2.152655E-01  1.47764E+01  1.5427E+01  3.8192E+04  1.2541E+00  3.8193E+04  0.000E+00  5.760E+00
2.268700E-01  1.55251E+01  1.5243E+01  3.5806E+04  1.3567E+00  3.5807E+04  0.000E+00  5.465E+00
2.301188E-01  1.55403E+01  1.5181E+01  3.5158E+04  1.3853E+00  3.5159E+04  0.000E+00  5.388E+00
2.303425E-01  1.55218E+01  1.5177E+01  3.5113E+04  1.3873E+00  3.5114E+04  0.000E+00  5.383E+00
2.312685E-01  1.52643E+01  1.5158E+01  3.4930E+04  1.3954E+00  3.4931E+04  0.000E+00  5.361E+00
2.326575E-01  1.57024E+01  1.5777E+01  3.6139E+04  1.4076E+00  3.6140E+04  0.000E+00  5.329E+00
2.361300E-01  1.62554E+01  1.5710E+01  3.5456E+04  1.4381E+00  3.5457E+04  0.000E+00  5.251E+00
2.459970E-01  1.72195E+01  1.5497E+01  3.3572E+04  1.5242E+00  3.3574E+04  0.000E+00  5.040E+00
2.629708E-01  1.85115E+01  1.5073E+01  3.0547E+04  1.6705E+00  3.0549E+04  0.000E+00  4.715E+00
2.811158E-01  1.96545E+01  1.4566E+01  2.7614E+04  1.8238E+00  2.7616E+04  0.000E+00  4.410E+00
3.005128E-01  2.06785E+01  1.3993E+01  2.4815E+04  1.9836E+00  2.4817E+04  0.000E+00  4.126E+00
3.212482E-01  2.15921E+01  1.3372E+01  2.2184E+04  2.1492E+00  2.2186E+04  0.000E+00  3.859E+00
3.434143E-01  2.24007E+01  1.2719E+01  1.9738E+04  2.3200E+00  1.9740E+04  0.000E+00  3.610E+00
3.671099E-01  2.31097E+01  1.2047E+01  1.7488E+04  2.4949E+00  1.7490E+04  0.000E+00  3.377E+00
3.924405E-01  2.37249E+01  1.1368E+01  1.5437E+04  2.6732E+00  1.5440E+04  0.000E+00  3.159E+00
4.195189E-01  2.42525E+01  1.0691E+01  1.3581E+04  2.8538E+00  1.3584E+04  0.000E+00  2.955E+00
4.484657E-01  2.46988E+01  1.0025E+01  1.1913E+04  3.0356E+00  1.1916E+04  0.000E+00  2.765E+00
4.794098E-01  2.50701E+01  9.3760E+00  1.0423E+04  3.2174E+00  1.0426E+04  0.000E+00  2.586E+00
5.124891E-01  2.53770E+01  8.7484E+00  9.0973E+03  3.3979E+00  9.1007E+03  0.000E+00  2.419E+00
5.478508E-01  2.56153E+01  8.1457E+00  7.9239E+03  3.5760E+00  7.9275E+03  0.000E+00  2.263E+00
5.856525E-01  2.57945E+01  7.5704E+00  6.8889E+03  3.7503E+00  6.8926E+03  0.000E+00  2.117E+00
6.260625E-01  2.59182E+01  7.0238E+00  5.9790E+03  3.9195E+00  5.9829E+03  0.000E+00  1.980E+00
6.692609E-01  2.59889E+01  6.5064E+00  5.1811E+03  4.0824E+00  5.1852E+03  0.000E+00  1.853E+00
7.154399E-01  2.60077E+01  6.0170E+00  4.4821E+03  4.2376E+00  4.4863E+03  0.000E+00  1.733E+00
7.648052E-01  2.59709E+01  5.5560E+00  3.8715E+03  4.3841E+00  3.8759E+03  0.000E+00  1.621E+00
8.175768E-01  2.58757E+01  5.1241E+00  3.3401E+03  4.5205E+00  3.3446E+03  0.000E+00  1.516E+00
8.739896E-01  2.57157E+01  4.7216E+00  2.8791E+03  4.6459E+00  2.8837E+03  0.000E+00  1.419E+00
9.342948E-01  2.54804E+01  4.3482E+00  2.4802E+03  4.7592E+00  2.4850E+03  0.000E+00  1.327E+00
9.987612E-01  2.51522E+01  4.0032E+00  2.1361E+03  4.8597E+00  2.1410E+03  0.000E+00  1.241E+00
1.067676E+00  2.46682E+01  3.6090E+00  1.8014E+03  4.9465E+00  1.8063E+03  0.000E+00  1.161E+00
1.141345E+00  2.39217E+01  3.2326E+00  1.5094E+03  5.0190E+00  1.5144E+03  0.000E+00  1.086E+00
1.220098E+00  2.27353E+01  2.9006E+00  1.2670E+03  5.0767E+00  1.2721E+03  0.000E+00  1.016E+00
1.304285E+00  2.05621E+01  2.6071E+00  1.0653E+03  5.1193E+00  1.0704E+03  0.000E+00  9.506E-01
1.394281E+00  1.40810E+01  2.3473E+00  8.9722E+02  5.1465E+00  9.0237E+02  0.000E+00  8.892E-01
1.407084E+00  1.15732E+01  2.3141E+00  8.7647E+02  5.1491E+00  8.8162E+02  0.000E+00  8.811E-01
1.428621E+00  4.20243E-01  2.2601E+00  8.4311E+02  5.1526E+00  8.4826E+02  0.000E+00  8.679E-01
1.434364E+00 -1.53423E+01  2.2461E+00  8.3453E+02  5.1534E+00  8.3968E+02  0.000E+00  8.644E-01
1.442979E+00  6.54411E+00  3.3205E+01  1.2264E+04  5.1545E+00  1.2269E+04  0.000E+00  8.592E-01
1.446676E+00  1.15688E+01  3.0926E+01  1.1392E+04  5.1550E+00  1.1397E+04  0.000E+00  8.570E-01
1.464516E+00  1.90639E+01  2.2112E+01  8.0465E+03  5.1567E+00  8.0517E+03  0.000E+00  8.466E-01
1.468819E+00  1.82728E+01  2.0436E+01  7.4147E+03  5.1571E+00  7.4199E+03  0.000E+00  8.441E-01
1.474724E+00  1.17113E+01  1.8367E+01  6.6374E+03  5.1575E+00  6.6426E+03  0.000E+00  8.407E-01
1.483581E+00  2.34908E+01  3.0863E+01  1.1087E+04  5.1580E+00  1.1092E+04  0.000E+00  8.357E-01
1.490486E+00  2.78052E+01  2.7157E+01  9.7102E+03  5.1584E+00  9.7154E+03  0.000E+00  8.318E-01
1.505724E+00  3.10584E+01  2.0612E+01  7.2954E+03  5.1588E+00  7.3006E+03  0.000E+00  8.234E-01
1.593329E+00  2.82684E+01  1.0106E+01  3.3803E+03  5.1548E+00  3.3855E+03  0.000E+00  7.781E-01
1.620822E+00  2.72045E+01  9.5470E+00  3.1391E+03  5.1515E+00  3.1443E+03  0.000E+00  7.649E-01
1.645631E+00  2.58594E+01  9.3216E+00  3.0188E+03  5.1477E+00  3.0239E+03  0.000E+00  7.534E-01
1.652246E+00  2.47876E+01  9.2965E+00  2.9986E+03  5.1465E+00  3.0037E+03  0.000E+00  7.504E-01
1.662170E+00  2.56218E+01  1.1180E+01  3.5845E+03  5.1447E+00  3.5896E+03  0.000E+00  7.459E-01
1.686978E+00  2.62318E+01  1.1155E+01  3.5238E+03  5.1398E+00  3.5289E+03  0.000E+00  7.349E-01
1.703269E+00  2.63659E+01  1.1177E+01  3.4971E+03  5.1362E+00  3.5022E+03  0.000E+00  7.279E-01
1.820795E+00  2.71986E+01  1.1858E+01  3.4708E+03  5.1027E+00  3.4759E+03  0.000E+00  6.809E-01
1.946430E+00  2.91061E+01  1.2212E+01  3.3436E+03  5.0550E+00  3.3487E+03  0.000E+00  6.370E-01
2.080733E+00  3.08959E+01  1.1550E+01  2.9582E+03  4.9935E+00  2.9632E+03  0.000E+00  5.959E-01
2.224304E+00  3.22582E+01  1.0469E+01  2.5083E+03  4.9190E+00  2.5132E+03  0.000E+00  5.574E-01
2.377781E+00  3.31242E+01  9.2499E+00  2.0732E+03  4.8322E+00  2.0780E+03  0.000E+00  5.214E-01
2.541848E+00  3.35942E+01  8.1240E+00  1.7033E+03  4.7341E+00  1.7080E+03  0.000E+00  4.878E-01
2.717235E+00  3.38253E+01  7.1866E+00  1.4095E+03  4.6256E+00  1.4141E+03  0.000E+00  4.563E-01
2.904724E+00  3.40641E+01  6.4406E+00  1.1817E+03  4.5075E+00  1.1862E+03  0.000E+00  4.268E-01
3.105150E+00  3.42408E+01  5.7735E+00  9.9089E+02  4.3811E+00  9.9527E+02  0.000E+00  3.993E-01
3.319406E+00  3.43399E+01  5.1473E+00  8.2640E+02  4.2473E+00  8.3065E+02  0.000E+00  3.735E-01
