
   Ge:    Z = 32;   Atomic weight = 72.59000 g/mol ;    nominal density:   [INLINE] = 5.3070E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  1.20539E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  5.79699E+05
          9 edges. Edge energies (keV):
          

  K      1.11031E+01  L I    1.41430E+00  L II   1.24780E+00  L III  1.21670E+00
  M I    1.80000E-01  M II   1.27900E-01  M III  1.20800E-01  M IV   2.87000E-02
  M V    2.87000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -1.7723E-01, -1.1160E-01 e/atom
          Nuclear Thomson correction fNT = -7.7386E-03 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=32, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
6.469004E+00  3.14698E+01  1.2918E+00  1.1576E+02  2.6190E+00  1.1838E+02  0.000E+00  1.917E-01
6.915365E+00  3.13523E+01  1.1474E+00  9.6180E+01  2.4740E+00  9.8654E+01  0.000E+00  1.793E-01
7.392525E+00  3.12238E+01  1.0201E+00  7.9991E+01  2.3324E+00  8.2323E+01  0.000E+00  1.677E-01
7.902609E+00  3.10798E+01  9.0777E-01  6.6590E+01  2.1947E+00  6.8785E+01  0.000E+00  1.569E-01
8.447890E+00  3.09116E+01  8.0862E-01  5.5488E+01  2.0614E+00  5.7549E+01  0.000E+00  1.468E-01
9.030794E+00  3.07014E+01  7.1829E-01  4.6108E+01  1.9327E+00  4.8041E+01  0.000E+00  1.373E-01
9.653919E+00  3.03972E+01  6.3015E-01  3.7839E+01  1.8090E+00  3.9648E+01  0.000E+00  1.284E-01
1.032004E+01  2.98588E+01  5.5335E-01  3.1083E+01  1.6906E+00  3.2774E+01  0.000E+00  1.201E-01
1.088104E+01  2.86740E+01  4.9947E-01  2.6610E+01  1.6004E+00  2.8210E+01  0.000E+00  1.139E-01
1.103212E+01  2.75223E+01  4.8636E-01  2.5557E+01  1.5775E+00  2.7134E+01  0.000E+00  1.124E-01
1.104758E+01  2.72677E+01  4.8505E-01  2.5452E+01  1.5752E+00  2.7027E+01  0.000E+00  1.122E-01
1.109200E+01  2.55686E+01  4.8132E-01  2.5155E+01  1.5686E+00  2.6724E+01  0.000E+00  1.118E-01
1.115862E+01  2.73085E+01  3.8275E+00  1.9884E+02  1.5587E+00  2.0040E+02  1.741E+02  1.111E-01
1.132516E+01  2.88815E+01  3.7099E+00  1.8990E+02  1.5346E+00  1.9143E+02  1.662E+02  1.095E-01
1.179334E+01  3.01773E+01  3.4186E+00  1.6804E+02  1.4699E+00  1.6951E+02  1.470E+02  1.051E-01
1.260708E+01  3.10210E+01  3.0517E+00  1.4032E+02  1.3679E+00  1.4169E+02  1.230E+02  9.834E-02
1.347697E+01  3.14728E+01  2.7472E+00  1.1817E+02  1.2715E+00  1.1944E+02  1.039E+02  9.200E-02
1.440688E+01  3.17750E+01  2.4811E+00  9.9832E+01  1.1806E+00  1.0101E+02  8.804E+01  8.606E-02
1.540095E+01  3.19885E+01  2.2215E+00  8.3619E+01  1.0951E+00  8.4714E+01  7.388E+01  8.050E-02
1.646362E+01  3.21337E+01  1.9850E+00  6.9892E+01  1.0150E+00  7.0907E+01  6.184E+01  7.531E-02
1.759961E+01  3.22331E+01  1.7706E+00  5.8321E+01  9.4016E-01  5.9261E+01  5.166E+01  7.045E-02
1.881398E+01  3.22995E+01  1.5776E+00  4.8611E+01  8.7037E-01  4.9481E+01  4.309E+01  6.590E-02
2.011215E+01  3.23420E+01  1.4050E+00  4.0497E+01  8.0547E-01  4.1302E+01  3.593E+01  6.165E-02
2.149988E+01  3.23676E+01  1.2513E+00  3.3739E+01  7.4527E-01  3.4484E+01  2.995E+01  5.767E-02
2.298338E+01  3.24172E+01  1.1127E+00  2.8064E+01  6.8955E-01  2.8754E+01  2.492E+01  5.395E-02
2.456923E+01  3.24194E+01  9.8771E-01  2.3305E+01  6.3810E-01  2.3943E+01  2.069E+01  5.046E-02
2.626450E+01  3.24148E+01  8.7684E-01  1.9353E+01  5.9069E-01  1.9944E+01  1.718E+01  4.721E-02
2.807676E+01  3.24060E+01  7.7457E-01  1.5993E+01  5.4710E-01  1.6540E+01  1.420E+01  4.416E-02
3.001405E+01  3.23910E+01  6.8320E-01  1.3195E+01  5.0710E-01  1.3702E+01  1.172E+01  4.131E-02
3.208502E+01  3.23726E+01  6.0227E-01  1.0882E+01  4.7046E-01  1.1352E+01  9.679E+00  3.864E-02
3.429889E+01  3.23523E+01  5.3094E-01  8.9736E+00  4.3695E-01  9.4106E+00  7.991E+00  3.615E-02
3.666551E+01  3.23310E+01  4.6809E-01  7.4007E+00  4.0635E-01  7.8070E+00  6.597E+00  3.381E-02
3.919543E+01  3.23095E+01  4.1271E-01  6.1039E+00  3.7845E-01  6.4824E+00  5.446E+00  3.163E-02
4.189992E+01  3.22884E+01  3.6390E-01  5.0346E+00  3.5305E-01  5.3876E+00  4.496E+00  2.959E-02
4.479101E+01  3.22679E+01  3.2088E-01  4.1529E+00  3.2995E-01  4.4828E+00  3.711E+00  2.768E-02
4.788159E+01  3.22485E+01  2.8296E-01  3.4258E+00  3.0895E-01  3.7348E+00  3.064E+00  2.589E-02
5.118542E+01  3.22299E+01  2.4813E-01  2.8102E+00  2.8989E-01  3.1001E+00  2.513E+00  2.422E-02
5.471721E+01  3.22116E+01  2.1750E-01  2.3043E+00  2.7258E-01  2.5769E+00  2.061E+00  2.266E-02
5.849270E+01  3.21942E+01  1.9066E-01  1.8896E+00  2.5687E-01  2.1465E+00  1.690E+00  2.120E-02
6.252870E+01  3.21777E+01  1.6714E-01  1.5495E+00  2.4262E-01  1.7921E+00  1.385E+00  1.983E-02
6.684318E+01  3.21623E+01  1.4652E-01  1.2707E+00  2.2968E-01  1.5004E+00  1.136E+00  1.855E-02
7.145536E+01  3.21479E+01  1.2846E-01  1.0421E+00  2.1792E-01  1.2600E+00  9.314E-01  1.735E-02
7.638578E+01  3.21347E+01  1.1262E-01  8.5469E-01  2.0722E-01  1.0619E+00  7.637E-01  1.623E-02
8.165640E+01  3.21226E+01  9.8633E-02  7.0022E-01  1.9748E-01  8.9770E-01  6.254E-01  1.518E-02
8.729069E+01  3.21112E+01  8.6170E-02  5.7226E-01  1.8860E-01  7.6086E-01  5.107E-01  1.420E-02
9.331374E+01  3.21007E+01  7.5285E-02  4.6770E-01  1.8047E-01  6.4817E-01  4.171E-01  1.329E-02
9.975239E+01  3.20911E+01  6.5777E-02  3.8226E-01  1.7302E-01  5.5528E-01  3.406E-01  1.243E-02
1.066353E+02  3.20822E+01  5.7472E-02  3.1244E-01  1.6617E-01  4.7861E-01  2.781E-01  1.163E-02
1.139931E+02  3.20741E+01  5.0218E-02  2.5538E-01  1.5986E-01  4.1524E-01  2.271E-01  1.088E-02
1.218587E+02  3.20668E+01  4.3881E-02  2.0875E-01  1.5401E-01  3.6276E-01  1.855E-01  1.017E-02
1.302669E+02  3.20601E+01  3.8345E-02  1.7064E-01  1.4858E-01  3.1922E-01  1.515E-01  9.518E-03
1.392553E+02  3.20540E+01  3.3509E-02  1.3949E-01  1.4351E-01  2.8300E-01  1.237E-01  8.903E-03
1.488640E+02  3.20485E+01  2.9283E-02  1.1403E-01  1.3876E-01  2.5279E-01  1.010E-01  8.329E-03
1.591356E+02  3.20436E+01  2.5591E-02  9.3225E-02  1.3429E-01  2.2752E-01  8.250E-02  7.791E-03
1.701159E+02  3.20391E+01  2.2366E-02  7.6216E-02  1.3007E-01  2.0629E-01  6.737E-02  7.288E-03
1.818539E+02  3.20350E+01  1.9548E-02  6.2312E-02  1.2606E-01  1.8837E-01  5.502E-02  6.818E-03
1.944018E+02  3.20314E+01  1.7085E-02  5.0946E-02  1.2224E-01  1.7319E-01  4.493E-02  6.378E-03
2.078156E+02  3.20281E+01  1.4933E-02  4.1655E-02  1.1858E-01  1.6023E-01  3.669E-02  5.966E-03
