
   Zn:    Z = 30;   Atomic weight = 65.38000 g/mol ;    nominal density:   [INLINE] = 7.1120E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  1.08566E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  6.43627E+05
          9 edges. Edge energies (keV):
          

  K      9.65860E+00  L I    1.19360E+00  L II   1.04280E+00  L III  1.01970E+00
  M I    1.35900E-01  M II   8.66000E-02  M III  8.66000E-02  M IV   8.10000E-03
  M V    8.10000E-03

          Relativistic correction estimate frel (H82,3/5CL) = -1.5183E-01, -9.5400E-02 e/atom
          Nuclear Thomson correction fNT = -7.5516E-03 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=30, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
9.665893E-02  8.49813E+00  1.0847E+01  7.2228E+04  2.4535E-01  7.2228E+04  0.000E+00  1.283E+01
1.033284E-01  9.27197E+00  1.0845E+01  6.7553E+04  2.8638E-01  6.7553E+04  0.000E+00  1.200E+01
1.104581E-01  9.96770E+00  1.0871E+01  6.3343E+04  3.3277E-01  6.3343E+04  0.000E+00  1.122E+01
1.180797E-01  1.06284E+01  1.0904E+01  5.9437E+04  3.8494E-01  5.9437E+04  0.000E+00  1.050E+01
1.262272E-01  1.12517E+01  1.0936E+01  5.5764E+04  4.4330E-01  5.5764E+04  0.000E+00  9.822E+00
1.331820E-01  1.16453E+01  1.0958E+01  5.2958E+04  4.9498E-01  5.2958E+04  0.000E+00  9.309E+00
1.349368E-01  1.16353E+01  1.0963E+01  5.2292E+04  5.0826E-01  5.2293E+04  0.000E+00  9.188E+00
1.352205E-01  1.16068E+01  1.0964E+01  5.2186E+04  5.1042E-01  5.2187E+04  0.000E+00  9.169E+00
1.357641E-01  1.14140E+01  1.0965E+01  5.1984E+04  5.1456E-01  5.1985E+04  0.000E+00  9.132E+00
1.365795E-01  1.17133E+01  1.1429E+01  5.3860E+04  5.2078E-01  5.3861E+04  0.000E+00  9.078E+00
1.386180E-01  1.20794E+01  1.1441E+01  5.3124E+04  5.3642E-01  5.3125E+04  0.000E+00  8.944E+00
1.442475E-01  1.27012E+01  1.1472E+01  5.1189E+04  5.8020E-01  5.1190E+04  0.000E+00  8.595E+00
1.542005E-01  1.36448E+01  1.1437E+01  4.7737E+04  6.5943E-01  4.7738E+04  0.000E+00  8.040E+00
1.648404E-01  1.44977E+01  1.1070E+01  4.3222E+04  7.4626E-01  4.3223E+04  0.000E+00  7.521E+00
1.762144E-01  1.52357E+01  1.0696E+01  3.9068E+04  8.4092E-01  3.9069E+04  0.000E+00  7.036E+00
1.883732E-01  1.58898E+01  1.0320E+01  3.5262E+04  9.4357E-01  3.5263E+04  0.000E+00  6.582E+00
2.013709E-01  1.64779E+01  9.9442E+00  3.1784E+04  1.0543E+00  3.1785E+04  0.000E+00  6.157E+00
2.152655E-01  1.70117E+01  9.5693E+00  2.8611E+04  1.1731E+00  2.8612E+04  0.000E+00  5.760E+00
2.301188E-01  1.74994E+01  9.1959E+00  2.5720E+04  1.3000E+00  2.5721E+04  0.000E+00  5.388E+00
2.459970E-01  1.79464E+01  8.8239E+00  2.3087E+04  1.4346E+00  2.3088E+04  0.000E+00  5.040E+00
