
   Eu:    Z = 63;   Atomic weight = 151.9600 g/mol ;    nominal density:   [INLINE] = 5.2280E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.52336E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.76917E+05
          18 edges. Edge energies (keV):
          

  K      4.85190E+01  L I    8.05200E+00  L II   7.61710E+00  L III  6.97690E+00
  M I    1.80000E+00  M II   1.61390E+00  M III  1.48060E+00  M IV   1.16060E+00
  M V    1.13090E+00  N I    3.60200E-01  N II   2.83900E-01  N III  2.56600E-01
  N IV   1.33200E-01  N V    1.33200E-01  N VI   2.91151E-03  O I    3.18000E-02
  O II   2.20000E-02  O III  2.20000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -9.5641E-01, -5.7720E-01 e/atom
          Nuclear Thomson correction fNT = -1.4328E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=63, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
8.447890E+00  5.85224E+01  1.2052E+01  3.9505E+02  4.2897E+00  3.9934E+02  0.000E+00  1.468E-01
9.030794E+00  6.03515E+01  1.0886E+01  3.3379E+02  4.0386E+00  3.3783E+02  0.000E+00  1.373E-01
9.653919E+00  6.14328E+01  9.7453E+00  2.7954E+02  3.7947E+00  2.8333E+02  0.000E+00  1.284E-01
1.032004E+01  6.21312E+01  8.7220E+00  2.3404E+02  3.5586E+00  2.3760E+02  0.000E+00  1.201E-01
1.103212E+01  6.25970E+01  7.7991E+00  1.9576E+02  3.3309E+00  1.9909E+02  0.000E+00  1.124E-01
1.179334E+01  6.29021E+01  6.9771E+00  1.6383E+02  3.1121E+00  1.6694E+02  0.000E+00  1.051E-01
1.260708E+01  6.31004E+01  6.2471E+00  1.3722E+02  2.9025E+00  1.4012E+02  0.000E+00  9.834E-02
1.347697E+01  6.32258E+01  5.5984E+00  1.1503E+02  2.7024E+00  1.1773E+02  0.000E+00  9.200E-02
1.440688E+01  6.33696E+01  5.0106E+00  9.6310E+01  2.5119E+00  9.8822E+01  0.000E+00  8.606E-02
1.540095E+01  6.34331E+01  4.4768E+00  8.0495E+01  2.3312E+00  8.2826E+01  0.000E+00  8.050E-02
1.646362E+01  6.34567E+01  3.9915E+00  6.7136E+01  2.1602E+00  6.9296E+01  0.000E+00  7.531E-02
1.759961E+01  6.34161E+01  3.5544E+00  5.5926E+01  1.9988E+00  5.7925E+01  0.000E+00  7.045E-02
1.881398E+01  6.33537E+01  3.1680E+00  4.6628E+01  1.8471E+00  4.8475E+01  0.000E+00  6.590E-02
2.011215E+01  6.32776E+01  2.8261E+00  3.8911E+01  1.7046E+00  4.0616E+01  0.000E+00  6.165E-02
2.149988E+01  6.31925E+01  2.5233E+00  3.2500E+01  1.5713E+00  3.4071E+01  0.000E+00  5.767E-02
2.298338E+01  6.31018E+01  2.2550E+00  2.7169E+01  1.4469E+00  2.8616E+01  0.000E+00  5.395E-02
2.456923E+01  6.30078E+01  2.0169E+00  2.2733E+01  1.3311E+00  2.4064E+01  0.000E+00  5.046E-02
2.626450E+01  6.29135E+01  1.8054E+00  1.9035E+01  1.2234E+00  2.0258E+01  0.000E+00  4.721E-02
2.807676E+01  6.28223E+01  1.6051E+00  1.5831E+01  1.1237E+00  1.6955E+01  0.000E+00  4.416E-02
3.001405E+01  6.27126E+01  1.4248E+00  1.3145E+01  1.0314E+00  1.4176E+01  0.000E+00  4.131E-02
3.208502E+01  6.25915E+01  1.2627E+00  1.0898E+01  9.4633E-01  1.1844E+01  0.000E+00  3.864E-02
3.429889E+01  6.24558E+01  1.1186E+00  9.0314E+00  8.6796E-01  9.8994E+00  0.000E+00  3.615E-02
3.666551E+01  6.22983E+01  9.8790E-01  7.4611E+00  7.9594E-01  8.2570E+00  0.000E+00  3.381E-02
3.919543E+01  6.21028E+01  8.7194E-01  6.1603E+00  7.2990E-01  6.8902E+00  0.000E+00  3.163E-02
4.189992E+01  6.18370E+01  7.6975E-01  5.0873E+00  6.6944E-01  5.7567E+00  0.000E+00  2.959E-02
4.479101E+01  6.13990E+01  6.8007E-01  4.2045E+00  6.1420E-01  4.8187E+00  0.000E+00  2.768E-02
4.754862E+01  6.03280E+01  6.0908E-01  3.5472E+00  5.6886E-01  4.1161E+00  0.000E+00  2.608E-02
4.788159E+01  5.99783E+01  6.0131E-01  3.4776E+00  5.6380E-01  4.0414E+00  0.000E+00  2.589E-02
4.827641E+01  5.91554E+01  5.9230E-01  3.3975E+00  5.5792E-01  3.9554E+00  0.000E+00  2.568E-02
4.847048E+01  5.77507E+01  5.8795E-01  3.3590E+00  5.5507E-01  3.9141E+00  0.000E+00  2.558E-02
4.876160E+01  5.91703E+01  3.3470E+00  1.9008E+01  5.5085E-01  1.9559E+01  1.571E+01  2.543E-02
4.948938E+01  6.04533E+01  3.2710E+00  1.8303E+01  5.4055E-01  1.8844E+01  1.514E+01  2.505E-02
5.118542E+01  6.14212E+01  3.1039E+00  1.6792E+01  5.1791E-01  1.7310E+01  1.391E+01  2.422E-02
5.471721E+01  6.22220E+01  2.7859E+00  1.4099E+01  4.7617E-01  1.4575E+01  1.171E+01  2.266E-02
5.849270E+01  6.26336E+01  2.4966E+00  1.1819E+01  4.3827E-01  1.2257E+01  9.843E+00  2.120E-02
6.252870E+01  6.28888E+01  2.2360E+00  9.9026E+00  4.0390E-01  1.0306E+01  8.263E+00  1.983E-02
6.684318E+01  6.30578E+01  1.9997E+00  8.2843E+00  3.7276E-01  8.6571E+00  6.923E+00  1.855E-02
7.145536E+01  6.31711E+01  1.7878E+00  6.9285E+00  3.4457E-01  7.2731E+00  5.797E+00  1.735E-02
7.638578E+01  6.32479E+01  1.5984E+00  5.7946E+00  3.1909E-01  6.1137E+00  4.854E+00  1.623E-02
8.165640E+01  6.33021E+01  1.4271E+00  4.8396E+00  2.9605E-01  5.1356E+00  4.059E+00  1.518E-02
8.729069E+01  6.33337E+01  1.2703E+00  4.0300E+00  2.7524E-01  4.3052E+00  3.387E+00  1.420E-02
9.331374E+01  6.33506E+01  1.1309E+00  3.3562E+00  2.5645E-01  3.6126E+00  2.826E+00  1.329E-02
9.975239E+01  6.33867E+01  1.0053E+00  2.7907E+00  2.3947E-01  3.0302E+00  2.353E+00  1.243E-02
1.066353E+02  6.33832E+01  8.9153E-01  2.3152E+00  2.2413E-01  2.5393E+00  1.953E+00  1.163E-02
1.139931E+02  6.33731E+01  7.9073E-01  1.9209E+00  2.1027E-01  2.1312E+00  1.622E+00  1.088E-02
1.218587E+02  6.33589E+01  7.0139E-01  1.5939E+00  1.9773E-01  1.7916E+00  1.347E+00  1.017E-02
1.302669E+02  6.33420E+01  6.2220E-01  1.3227E+00  1.8637E-01  1.5091E+00  1.118E+00  9.518E-03
1.392553E+02  6.33234E+01  5.5201E-01  1.0977E+00  1.7606E-01  1.2738E+00  9.282E-01  8.903E-03
1.488640E+02  6.33040E+01  4.8977E-01  9.1107E-01  1.6670E-01  1.0778E+00  7.707E-01  8.329E-03
1.591356E+02  6.32843E+01  4.3458E-01  7.5623E-01  1.5816E-01  9.1439E-01  6.399E-01  7.791E-03
1.701159E+02  6.32647E+01  3.8565E-01  6.2776E-01  1.5038E-01  7.7814E-01  5.313E-01  7.288E-03
1.818539E+02  6.32454E+01  3.4225E-01  5.2115E-01  1.4324E-01  6.6439E-01  4.411E-01  6.818E-03
1.944018E+02  6.32268E+01  3.0375E-01  4.3268E-01  1.3669E-01  5.6937E-01  3.662E-01  6.378E-03
2.078156E+02  6.32088E+01  2.6961E-01  3.5926E-01  1.3065E-01  4.8991E-01  3.041E-01  5.966E-03
2.221548E+02  6.31916E+01  2.4007E-01  2.9925E-01  1.2506E-01  4.2431E-01  2.534E-01  5.581E-03
2.374835E+02  6.31759E+01  2.1392E-01  2.4945E-01  1.1987E-01  3.6932E-01  2.113E-01  5.221E-03
2.538699E+02  6.31612E+01  1.9064E-01  2.0795E-01  1.1503E-01  3.2298E-01  1.763E-01  4.884E-03
2.713869E+02  6.31477E+01  1.6990E-01  1.7336E-01  1.1050E-01  2.8386E-01  1.470E-01  4.569E-03
2.901126E+02  6.31351E+01  1.5143E-01  1.4454E-01  1.0623E-01  2.5077E-01  1.226E-01  4.274E-03
3.101304E+02  6.31234E+01  1.3497E-01  1.2051E-01  1.0221E-01  2.2272E-01  1.023E-01  3.998E-03
3.315294E+02  6.31127E+01  1.2031E-01  1.0049E-01  9.8395E-02  1.9888E-01  8.528E-02  3.740E-03
3.544049E+02  6.31028E+01  1.0724E-01  8.3796E-02  9.4765E-02  1.7856E-01  7.112E-02  3.498E-03
3.788588E+02  6.30936E+01  9.5604E-02  6.9879E-02  9.1299E-02  1.6118E-01  5.932E-02  3.273E-03
4.050001E+02  6.30852E+01  8.5233E-02  5.8277E-02  8.7978E-02  1.4626E-01  4.947E-02  3.061E-03
4.329451E+02  6.30775E+01  7.5990E-02  4.8604E-02  8.4786E-02  1.3339E-01  4.126E-02  2.864E-03
