
   Dy:    Z = 66;   Atomic weight = 162.5000 g/mol ;    nominal density:   [INLINE] = 8.5250E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.69838E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.58956E+05
          19 edges. Edge energies (keV):
          

  K      5.37885E+01  L I    9.04580E+00  L II   8.58060E+00  L III  7.79010E+00
  M I    2.04680E+00  M II   1.84180E+00  M III  1.67560E+00  M IV   1.33250E+00
  M V    1.29490E+00  N I    4.16300E-01  N II   3.31800E-01  N III  2.92900E-01
  N IV   1.54200E-01  N V    1.54200E-01  N VI   4.20000E-03  N VII  4.20000E-03
  O I    6.29000E-02  O II   2.63000E-02  O III  2.63000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -1.0783E+00, -6.4740E-01 e/atom
          Nuclear Thomson correction fNT = -1.4705E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=66, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
6.415800E-02  1.67362E+01  6.9503E+00  2.8053E+04  1.5816E-01  2.8053E+04  0.000E+00  1.932E+01
6.477028E-02  1.67444E+01  7.0080E+00  2.8018E+04  1.6221E-01  2.8018E+04  0.000E+00  1.914E+01
6.923942E-02  1.68490E+01  7.4562E+00  2.7886E+04  1.9321E-01  2.7886E+04  0.000E+00  1.791E+01
7.401695E-02  1.70661E+01  7.9731E+00  2.7895E+04  2.2914E-01  2.7895E+04  0.000E+00  1.675E+01
7.912411E-02  1.74445E+01  8.5332E+00  2.7927E+04  2.7061E-01  2.7927E+04  0.000E+00  1.567E+01
8.458368E-02  1.78946E+01  8.7702E+00  2.6850E+04  3.1823E-01  2.6850E+04  0.000E+00  1.466E+01
9.041995E-02  1.83409E+01  8.9903E+00  2.5747E+04  3.7265E-01  2.5747E+04  0.000E+00  1.371E+01
9.665893E-02  1.87849E+01  9.1862E+00  2.4610E+04  4.3457E-01  2.4610E+04  0.000E+00  1.283E+01
1.033284E-01  1.92189E+01  9.3520E+00  2.3437E+04  5.0467E-01  2.3438E+04  0.000E+00  1.200E+01
1.104581E-01  1.96262E+01  9.4828E+00  2.2231E+04  5.8367E-01  2.2232E+04  0.000E+00  1.122E+01
1.180797E-01  1.99771E+01  9.5754E+00  2.1000E+04  6.7228E-01  2.1001E+04  0.000E+00  1.050E+01
1.262272E-01  2.02136E+01  9.6270E+00  1.9750E+04  7.7121E-01  1.9751E+04  0.000E+00  9.822E+00
1.349368E-01  2.01960E+01  9.6360E+00  1.8492E+04  8.8114E-01  1.8493E+04  0.000E+00  9.188E+00
1.442475E-01  1.94171E+01  9.6019E+00  1.7237E+04  1.0027E+00  1.7238E+04  0.000E+00  8.595E+00
1.511160E-01  1.64672E+01  9.5527E+00  1.6370E+04  1.0947E+00  1.6371E+04  0.000E+00  8.205E+00
1.534290E-01  1.13452E+01  9.5322E+00  1.6088E+04  1.1260E+00  1.6089E+04  0.000E+00  8.081E+00
1.540458E-01  4.24887E+00  9.5265E+00  1.6014E+04  1.1344E+00  1.6015E+04  0.000E+00  8.049E+00
1.542005E-01 -2.28916E+01  2.4764E+01  4.1587E+04  1.1365E+00  4.1588E+04  0.000E+00  8.040E+00
1.549710E-01  1.32126E+01  2.3903E+01  3.9941E+04  1.1470E+00  3.9942E+04  0.000E+00  8.000E+00
1.572840E-01  2.09389E+01  2.1614E+01  3.5587E+04  1.1787E+00  3.5588E+04  0.000E+00  7.883E+00
1.648404E-01  2.65780E+01  1.6451E+01  2.5844E+04  1.2832E+00  2.5845E+04  0.000E+00  7.521E+00
1.762144E-01  2.74925E+01  1.2647E+01  1.8585E+04  1.4431E+00  1.8586E+04  0.000E+00  7.036E+00
1.883732E-01  2.73390E+01  1.1099E+01  1.5258E+04  1.6166E+00  1.5260E+04  0.000E+00  6.582E+00
2.013709E-01  2.72460E+01  1.0323E+01  1.3275E+04  1.8040E+00  1.3277E+04  0.000E+00  6.157E+00
2.152655E-01  2.72328E+01  9.8432E+00  1.1841E+04  2.0055E+00  1.1843E+04  0.000E+00  5.760E+00
2.301188E-01  2.72493E+01  9.5006E+00  1.0691E+04  2.2210E+00  1.0693E+04  0.000E+00  5.388E+00
2.459970E-01  2.72489E+01  9.2389E+00  9.7256E+03  2.4504E+00  9.7280E+03  0.000E+00  5.040E+00
2.629708E-01  2.71810E+01  9.0384E+00  8.9004E+03  2.6935E+00  8.9031E+03  0.000E+00  4.715E+00
2.811158E-01  2.69110E+01  8.8937E+00  8.1926E+03  2.9498E+00  8.1956E+03  0.000E+00  4.410E+00
2.870420E-01  2.66690E+01  8.8599E+00  7.9930E+03  3.0325E+00  7.9960E+03  0.000E+00  4.319E+00
2.914355E-01  2.61677E+01  8.8387E+00  7.8536E+03  3.0935E+00  7.8567E+03  0.000E+00  4.254E+00
2.926071E-01  2.55806E+01  8.8335E+00  7.8176E+03  3.1097E+00  7.8207E+03  0.000E+00  4.237E+00
2.943645E-01  2.61643E+01  9.9743E+00  8.7745E+03  3.1340E+00  8.7776E+03  0.000E+00  4.212E+00
2.987580E-01  2.66695E+01  9.9708E+00  8.6424E+03  3.1945E+00  8.6456E+03  0.000E+00  4.150E+00
3.005128E-01  2.67656E+01  9.9702E+00  8.5915E+03  3.2186E+00  8.5947E+03  0.000E+00  4.126E+00
3.212482E-01  2.72184E+01  9.9947E+00  8.0566E+03  3.4990E+00  8.0601E+03  0.000E+00  3.859E+00
3.251640E-01  2.72346E+01  1.0005E+01  7.9679E+03  3.5512E+00  7.9715E+03  0.000E+00  3.813E+00
3.301410E-01  2.71628E+01  1.0020E+01  7.8597E+03  3.6170E+00  7.8633E+03  0.000E+00  3.755E+00
3.314682E-01  2.70107E+01  1.0025E+01  7.8317E+03  3.6345E+00  7.8353E+03  0.000E+00  3.740E+00
3.334590E-01  2.72077E+01  1.0366E+01  8.0500E+03  3.6606E+00  8.0537E+03  0.000E+00  3.718E+00
3.384360E-01  2.74210E+01  1.0390E+01  7.9498E+03  3.7257E+00  7.9535E+03  0.000E+00  3.663E+00
3.434143E-01  2.75445E+01  1.0415E+01  7.8537E+03  3.7903E+00  7.8575E+03  0.000E+00  3.610E+00
3.671099E-01  2.79418E+01  1.0555E+01  7.4452E+03  4.0910E+00  7.4493E+03  0.000E+00  3.377E+00
3.924405E-01  2.82452E+01  1.0720E+01  7.0739E+03  4.4000E+00  7.0783E+03  0.000E+00  3.159E+00
4.079740E-01  2.83225E+01  1.0821E+01  6.8686E+03  4.5829E+00  6.8732E+03  0.000E+00  3.039E+00
4.142185E-01  2.81922E+01  1.0861E+01  6.7897E+03  4.6550E+00  6.7944E+03  0.000E+00  2.993E+00
4.158837E-01  2.79508E+01  1.0871E+01  6.7689E+03  4.6741E+00  6.7736E+03  0.000E+00  2.981E+00
4.183815E-01  2.82578E+01  1.1410E+01  7.0621E+03  4.7026E+00  7.0668E+03  0.000E+00  2.963E+00
4.195189E-01  2.83485E+01  1.1417E+01  7.0476E+03  4.7156E+00  7.0523E+03  0.000E+00  2.955E+00
4.246260E-01  2.85890E+01  1.1451E+01  6.9831E+03  4.7734E+00  6.9879E+03  0.000E+00  2.920E+00
4.484657E-01  2.92048E+01  1.1592E+01  6.6937E+03  5.0362E+00  6.6987E+03  0.000E+00  2.765E+00
4.794098E-01  2.98342E+01  1.1733E+01  6.3376E+03  5.3600E+00  6.3430E+03  0.000E+00  2.586E+00
5.124891E-01  3.04363E+01  1.1817E+01  5.9713E+03  5.6851E+00  5.9770E+03  0.000E+00  2.419E+00
5.478508E-01  3.10176E+01  1.1834E+01  5.5936E+03  6.0094E+00  5.5996E+03  0.000E+00  2.263E+00
5.856525E-01  3.15603E+01  1.1776E+01  5.2071E+03  6.3307E+00  5.2134E+03  0.000E+00  2.117E+00
6.260625E-01  3.20410E+01  1.1643E+01  4.8160E+03  6.6470E+00  4.8226E+03  0.000E+00  1.980E+00
6.692609E-01  3.24282E+01  1.1430E+01  4.4225E+03  6.9559E+00  4.4295E+03  0.000E+00  1.853E+00
7.154399E-01  3.26820E+01  1.1145E+01  4.0338E+03  7.2553E+00  4.0411E+03  0.000E+00  1.733E+00
7.648052E-01  3.27575E+01  1.0802E+01  3.6574E+03  7.5430E+00  3.6649E+03  0.000E+00  1.621E+00
8.175768E-01  3.26065E+01  1.0423E+01  3.3012E+03  7.8168E+00  3.3090E+03  0.000E+00  1.516E+00
8.739896E-01  3.21631E+01  1.0022E+01  2.9695E+03  8.0747E+00  2.9776E+03  0.000E+00  1.419E+00
9.342948E-01  3.13224E+01  9.6126E+00  2.6643E+03  8.3147E+00  2.6726E+03  0.000E+00  1.327E+00
9.987612E-01  2.98898E+01  9.2041E+00  2.3864E+03  8.5350E+00  2.3949E+03  0.000E+00  1.241E+00
1.067676E+00  2.75985E+01  8.5291E+00  2.0687E+03  8.7340E+00  2.0774E+03  0.000E+00  1.161E+00
1.141345E+00  2.26491E+01  7.9086E+00  1.7943E+03  8.9101E+00  1.8032E+03  0.000E+00  1.086E+00
1.220098E+00  1.00398E+01  7.3280E+00  1.5553E+03  9.0621E+00  1.5644E+03  0.000E+00  1.016E+00
1.269002E+00 -1.73697E+01  7.0051E+00  1.4295E+03  9.1399E+00  1.4386E+03  0.000E+00  9.770E-01
1.288425E+00 -6.92833E+01  6.8850E+00  1.3838E+03  9.1676E+00  1.3930E+03  0.000E+00  9.623E-01
1.293605E+00 -1.50324E+02  6.8537E+00  1.3720E+03  9.1747E+00  1.3812E+03  0.000E+00  9.584E-01
1.301374E+00 -1.99587E+01  1.6318E+02  3.2470E+04  9.1851E+00  3.2479E+04  0.000E+00  9.527E-01
1.304285E+00  3.75529E+00  1.4662E+02  2.9110E+04  9.1890E+00  2.9119E+04  0.000E+00  9.506E-01
1.305850E+00  1.24915E+01  1.3846E+02  2.7458E+04  9.1910E+00  2.7467E+04  0.000E+00  9.495E-01
1.320798E+00  3.28106E+01  8.1182E+01  1.5917E+04  9.2100E+00  1.5926E+04  0.000E+00  9.387E-01
1.325837E+00  2.11019E+01  6.8225E+01  1.3325E+04  9.2162E+00  1.3334E+04  0.000E+00  9.351E-01
1.331167E+00 -2.99018E+01  5.6994E+01  1.1087E+04  9.2226E+00  1.1096E+04  0.000E+00  9.314E-01
