
   Nd:    Z = 60;   Atomic weight = 144.2400 g/mol ;    nominal density:   [INLINE] = 6.9940E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.39516E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.91738E+05
          18 edges. Edge energies (keV):
          

  K      4.35689E+01  L I    7.12600E+00  L II   6.72150E+00  L III  6.20790E+00
  M I    1.57530E+00  M II   1.40280E+00  M III  1.29740E+00  M IV   9.99500E-01
  M V    9.77700E-01  N I    3.15200E-01  N II   2.43300E-01  N III  2.24600E-01
  N IV   1.17500E-01  N V    1.17500E-01  N VI   3.00000E-03  O I    3.75000E-02
  O II   2.11000E-02  O III  2.11000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -8.4384E-01, -5.1240E-01 e/atom
          Nuclear Thomson correction fNT = -1.3692E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=60, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
2.430567E-01  2.28763E+01  5.1916E+00  6.2314E+03  2.1500E+00  6.2336E+03  0.000E+00  5.101E+00
2.445165E-01  2.30485E+01  5.5371E+00  6.6065E+03  2.1691E+00  6.6087E+03  0.000E+00  5.071E+00
2.459970E-01  2.31354E+01  5.5559E+00  6.5889E+03  2.1884E+00  6.5911E+03  0.000E+00  5.040E+00
2.481660E-01  2.32014E+01  5.5840E+00  6.5644E+03  2.2167E+00  6.5666E+03  0.000E+00  4.996E+00
2.629708E-01  2.33495E+01  5.7938E+00  6.4276E+03  2.4089E+00  6.4300E+03  0.000E+00  4.715E+00
2.811158E-01  2.33965E+01  6.0823E+00  6.3121E+03  2.6415E+00  6.3147E+03  0.000E+00  4.410E+00
3.005128E-01  2.33813E+01  6.4105E+00  6.2233E+03  2.8858E+00  6.2262E+03  0.000E+00  4.126E+00
3.088960E-01  2.33017E+01  6.5538E+00  6.1898E+03  2.9898E+00  6.1928E+03  0.000E+00  4.014E+00
3.136240E-01  2.31078E+01  6.6343E+00  6.1713E+03  3.0479E+00  6.1743E+03  0.000E+00  3.953E+00
3.148848E-01  2.28508E+01  6.6556E+00  6.1664E+03  3.0634E+00  6.1695E+03  0.000E+00  3.937E+00
3.167760E-01  2.31314E+01  7.2086E+00  6.6388E+03  3.0865E+00  6.6419E+03  0.000E+00  3.914E+00
3.212482E-01  2.33907E+01  7.2869E+00  6.6175E+03  3.1410E+00  6.6206E+03  0.000E+00  3.859E+00
3.215040E-01  2.33998E+01  7.2913E+00  6.6163E+03  3.1441E+00  6.6194E+03  0.000E+00  3.856E+00
3.434143E-01  2.38604E+01  7.6594E+00  6.5068E+03  3.4061E+00  6.5102E+03  0.000E+00  3.610E+00
3.671099E-01  2.42347E+01  8.0150E+00  6.3694E+03  3.6801E+00  6.3731E+03  0.000E+00  3.377E+00
3.924405E-01  2.46214E+01  8.3308E+00  6.1931E+03  3.9617E+00  6.1971E+03  0.000E+00  3.159E+00
4.195189E-01  2.50200E+01  8.5880E+00  5.9722E+03  4.2495E+00  5.9764E+03  0.000E+00  2.955E+00
4.484657E-01  2.54131E+01  8.7743E+00  5.7079E+03  4.5421E+00  5.7124E+03  0.000E+00  2.765E+00
4.794098E-01  2.57761E+01  8.8816E+00  5.4048E+03  4.8376E+00  5.4096E+03  0.000E+00  2.586E+00
5.124891E-01  2.60742E+01  8.8978E+00  5.0651E+03  5.1343E+00  5.0702E+03  0.000E+00  2.419E+00
5.478508E-01  2.62611E+01  8.8269E+00  4.7005E+03  5.4302E+00  4.7059E+03  0.000E+00  2.263E+00
5.856525E-01  2.62884E+01  8.6816E+00  4.3247E+03  5.7235E+00  4.3304E+03  0.000E+00  2.117E+00
6.260625E-01  2.60990E+01  8.4761E+00  3.9498E+03  6.0121E+00  3.9558E+03  0.000E+00  1.980E+00
6.692609E-01  2.56151E+01  8.2249E+00  3.5853E+03  6.2938E+00  3.5916E+03  0.000E+00  1.853E+00
7.154399E-01  2.47143E+01  7.9413E+00  3.2383E+03  6.5667E+00  3.2449E+03  0.000E+00  1.733E+00
7.648052E-01  2.31786E+01  7.6364E+00  2.9129E+03  6.8288E+00  2.9197E+03  0.000E+00  1.621E+00
8.175768E-01  2.05409E+01  7.3201E+00  2.6121E+03  7.0779E+00  2.6192E+03  0.000E+00  1.516E+00
8.739896E-01  1.55892E+01  7.0000E+00  2.3366E+03  7.3123E+00  2.3439E+03  0.000E+00  1.419E+00
9.342948E-01  3.38758E+00  6.6813E+00  2.0863E+03  7.5301E+00  2.0938E+03  0.000E+00  1.327E+00
9.581460E-01 -8.54153E+00  6.5622E+00  1.9981E+03  7.6077E+00  2.0057E+03  0.000E+00  1.294E+00
9.728115E-01 -2.57248E+01  6.4909E+00  1.9466E+03  7.6532E+00  1.9543E+03  0.000E+00  1.274E+00
9.767223E-01 -3.93461E+01  6.4722E+00  1.9332E+03  7.6650E+00  1.9409E+03  0.000E+00  1.269E+00
9.795100E-01 -3.84628E+01  2.6214E+01  7.8077E+03  7.6734E+00  7.8154E+03  0.000E+00  1.266E+00
9.825885E-01 -3.63562E+01  2.6089E+01  7.7460E+03  7.6826E+00  7.7537E+03  0.000E+00  1.262E+00
9.945025E-01 -6.63744E+01  2.5614E+01  7.5138E+03  7.7174E+00  7.5215E+03  0.000E+00  1.247E+00
9.972540E-01 -9.58005E+01  2.5506E+01  7.4615E+03  7.7253E+00  7.4692E+03  0.000E+00  1.243E+00
9.987612E-01 -1.42632E+02  2.5447E+01  7.4331E+03  7.7296E+00  7.4408E+03  0.000E+00  1.241E+00
1.004497E+00 -3.26744E+01  1.5528E+02  4.5097E+04  7.7458E+00  4.5105E+04  0.000E+00  1.234E+00
1.019490E+00  3.93357E+01  1.1181E+02  3.1995E+04  7.7871E+00  3.2003E+04  0.000E+00  1.216E+00
1.067676E+00  6.15155E+01  4.7969E+01  1.3107E+04  7.9093E+00  1.3115E+04  0.000E+00  1.161E+00
1.141345E+00  5.02612E+01  2.8104E+01  7.1835E+03  8.0679E+00  7.1916E+03  0.000E+00  1.086E+00
1.220098E+00  4.62002E+01  2.3403E+01  5.5958E+03  8.2042E+00  5.6040E+03  0.000E+00  1.016E+00
1.271452E+00  4.36441E+01  2.1842E+01  5.0116E+03  8.2768E+00  5.0199E+03  0.000E+00  9.751E-01
1.290913E+00  4.15223E+01  2.1423E+01  4.8414E+03  8.3012E+00  4.8497E+03  0.000E+00  9.604E-01
1.296103E+00  3.92314E+01  2.1318E+01  4.7984E+03  8.3075E+00  4.8067E+03  0.000E+00  9.566E-01
1.304285E+00  4.15002E+01  2.5540E+01  5.7128E+03  8.3171E+00  5.7211E+03  0.000E+00  9.506E-01
1.323348E+00  4.32461E+01  2.5034E+01  5.5189E+03  8.3385E+00  5.5272E+03  0.000E+00  9.369E-01
1.374744E+00  4.40531E+01  2.3896E+01  5.0711E+03  8.3893E+00  5.0795E+03  0.000E+00  9.019E-01
1.394281E+00  4.36492E+01  2.3578E+01  4.9334E+03  8.4060E+00  4.9418E+03  0.000E+00  8.892E-01
1.395786E+00  4.35570E+01  2.3555E+01  4.9233E+03  8.4073E+00  4.9317E+03  0.000E+00  8.883E-01
1.401397E+00  4.26964E+01  2.3470E+01  4.8860E+03  8.4118E+00  4.8944E+03  0.000E+00  8.847E-01
1.409814E+00  4.37296E+01  2.5170E+01  5.2085E+03  8.4184E+00  5.2169E+03  0.000E+00  8.794E-01
1.430856E+00  4.47830E+01  2.4829E+01  5.0624E+03  8.4340E+00  5.0708E+03  0.000E+00  8.665E-01
1.490486E+00  4.59104E+01  2.4050E+01  4.7074E+03  8.4704E+00  4.7159E+03  0.000E+00  8.318E-01
1.543794E+00  4.64029E+01  2.3566E+01  4.4535E+03  8.4943E+00  4.4620E+03  0.000E+00  8.031E-01
1.567423E+00  4.62583E+01  2.3389E+01  4.3533E+03  8.5025E+00  4.3618E+03  0.000E+00  7.910E-01
1.573725E+00  4.57586E+01  2.3345E+01  4.3277E+03  8.5044E+00  4.3362E+03  0.000E+00  7.878E-01
1.583176E+00  4.65031E+01  2.4450E+01  4.5055E+03  8.5071E+00  4.5140E+03  0.000E+00  7.831E-01
1.593329E+00  4.69769E+01  2.4378E+01  4.4637E+03  8.5098E+00  4.4722E+03  0.000E+00  7.781E-01
1.606806E+00  4.74058E+01  2.4287E+01  4.4097E+03  8.5130E+00  4.4182E+03  0.000E+00  7.716E-01
1.703269E+00  4.97003E+01  2.3551E+01  4.0338E+03  8.5243E+00  4.0423E+03  0.000E+00  7.279E-01
1.820795E+00  5.16993E+01  2.1859E+01  3.5024E+03  8.5140E+00  3.5109E+03  0.000E+00  6.809E-01
1.946430E+00  5.31533E+01  2.0106E+01  3.0136E+03  8.4792E+00  3.0221E+03  0.000E+00  6.370E-01
2.080733E+00  5.42178E+01  1.8387E+01  2.5780E+03  8.4205E+00  2.5864E+03  0.000E+00  5.959E-01
2.224304E+00  5.49753E+01  1.6744E+01  2.1961E+03  8.3387E+00  2.2044E+03  0.000E+00  5.574E-01
2.377781E+00  5.54880E+01  1.5202E+01  1.8652E+03  8.2347E+00  1.8734E+03  0.000E+00  5.214E-01
2.541848E+00  5.58218E+01  1.3815E+01  1.5856E+03  8.1097E+00  1.5937E+03  0.000E+00  4.878E-01
2.717235E+00  5.61458E+01  1.2562E+01  1.3488E+03  7.9648E+00  1.3568E+03  0.000E+00  4.563E-01
2.904724E+00  5.63486E+01  1.1437E+01  1.1486E+03  7.8016E+00  1.1564E+03  0.000E+00  4.268E-01
3.105150E+00  5.65072E+01  1.0350E+01  9.7243E+02  7.6215E+00  9.8005E+02  0.000E+00  3.993E-01
3.319406E+00  5.64758E+01  9.3078E+00  8.1805E+02  7.4260E+00  8.2548E+02  0.000E+00  3.735E-01
