
   Bi:    Z = 83;   Atomic weight = 208.9804 g/mol ;    nominal density:   [INLINE] = 9.7300E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  3.47020E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.01360E+05
          23 edges. Edge energies (keV):
          

  K      9.05259E+01  L I    1.63875E+01  L II   1.57111E+01  L III  1.34186E+01
  M I    3.99910E+00  M II   3.69630E+00  M III  3.17690E+00  M IV   2.68760E+00
  M V    2.57960E+00  N I    9.38200E-01  N II   8.05300E-01  N III  6.78900E-01
  N IV   4.63600E-01  N V    4.40000E-01  N VI   1.61900E-01  N VII  1.57400E-01
  O I    1.59300E-01  O II   1.16800E-01  O III  9.28000E-02  O IV   2.65000E-02
  O V    2.44000E-02  P I    1.42334E-02  P II   6.16991E-03

          Relativistic correction estimate frel (H82,3/5CL) = -1.9618E+00, -1.1484E+00 e/atom
          Nuclear Thomson correction fNT = -1.8084E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=83, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
8.175768E-01  4.89088E+01  2.9350E+01  7.2285E+03  9.2541E+00  7.2378E+03  0.000E+00  1.516E+00
8.214060E-01  4.90796E+01  2.9255E+01  7.1715E+03  9.2788E+00  7.1808E+03  0.000E+00  1.509E+00
8.739896E-01  5.09056E+01  2.7990E+01  6.4488E+03  9.5993E+00  6.4584E+03  0.000E+00  1.419E+00
9.194360E-01  5.20323E+01  2.6977E+01  5.9080E+03  9.8490E+00  5.9178E+03  0.000E+00  1.348E+00
9.342948E-01  5.21610E+01  2.6663E+01  5.7464E+03  9.9255E+00  5.7563E+03  0.000E+00  1.327E+00
9.372618E-01  5.19936E+01  2.6601E+01  5.7149E+03  9.9404E+00  5.7248E+03  0.000E+00  1.323E+00
9.428910E-01  5.24160E+01  2.7026E+01  5.7715E+03  9.9686E+00  5.7815E+03  0.000E+00  1.315E+00
9.569640E-01  5.30146E+01  2.6745E+01  5.6276E+03  1.0038E+01  5.6376E+03  0.000E+00  1.296E+00
9.987612E-01  5.42915E+01  2.5959E+01  5.2337E+03  1.0230E+01  5.2439E+03  0.000E+00  1.241E+00
1.067676E+00  5.57658E+01  2.3982E+01  4.5230E+03  1.0511E+01  4.5335E+03  0.000E+00  1.161E+00
1.141345E+00  5.66852E+01  2.2193E+01  3.9154E+03  1.0765E+01  3.9262E+03  0.000E+00  1.086E+00
1.220098E+00  5.72860E+01  2.0563E+01  3.3936E+03  1.0992E+01  3.4046E+03  0.000E+00  1.016E+00
1.304285E+00  5.76408E+01  1.9095E+01  2.9480E+03  1.1189E+01  2.9592E+03  0.000E+00  9.506E-01
1.394281E+00  5.78244E+01  1.7769E+01  2.5662E+03  1.1355E+01  2.5776E+03  0.000E+00  8.892E-01
1.490486E+00  5.78064E+01  1.6564E+01  2.2377E+03  1.1489E+01  2.2492E+03  0.000E+00  8.318E-01
1.593329E+00  5.76088E+01  1.5475E+01  1.9556E+03  1.1589E+01  1.9672E+03  0.000E+00  7.781E-01
1.703269E+00  5.72133E+01  1.4483E+01  1.7122E+03  1.1657E+01  1.7239E+03  0.000E+00  7.279E-01
1.820795E+00  5.65660E+01  1.3519E+01  1.4951E+03  1.1690E+01  1.5068E+03  0.000E+00  6.809E-01
1.946430E+00  5.54761E+01  1.2527E+01  1.2959E+03  1.1690E+01  1.3076E+03  0.000E+00  6.370E-01
2.080733E+00  5.36738E+01  1.1606E+01  1.1231E+03  1.1656E+01  1.1348E+03  0.000E+00  5.959E-01
2.224304E+00  5.05885E+01  1.0770E+01  9.7495E+02  1.1590E+01  9.8654E+02  0.000E+00  5.574E-01
2.377781E+00  4.42806E+01  1.0008E+01  8.4750E+02  1.1492E+01  8.5899E+02  0.000E+00  5.214E-01
2.528008E+00  2.29257E+01  9.3687E+00  7.4623E+02  1.1374E+01  7.5760E+02  0.000E+00  4.904E-01
2.541848E+00  1.67324E+01  9.3143E+00  7.3786E+02  1.1363E+01  7.4922E+02  0.000E+00  4.878E-01
2.566702E+00 -8.26706E+00  9.2184E+00  7.2319E+02  1.1342E+01  7.3453E+02  0.000E+00  4.830E-01
2.577020E+00 -5.55387E+01  9.1793E+00  7.1724E+02  1.1333E+01  7.2857E+02  0.000E+00  4.811E-01
2.592498E+00  1.73968E+01  1.0173E+02  7.9014E+03  1.1319E+01  7.9127E+03  0.000E+00  4.782E-01
2.631192E+00  5.73359E+01  5.9103E+01  4.5230E+03  1.1284E+01  4.5343E+03  0.000E+00  4.712E-01
2.633848E+00  5.75963E+01  5.7041E+01  4.3608E+03  1.1282E+01  4.3721E+03  0.000E+00  4.707E-01
2.674162E+00  4.02718E+01  3.4444E+01  2.5936E+03  1.1245E+01  2.6048E+03  0.000E+00  4.636E-01
2.684912E+00  7.82514E+00  3.0484E+01  2.2862E+03  1.1235E+01  2.2974E+03  0.000E+00  4.618E-01
2.701038E+00  5.55292E+01  8.7989E+01  6.5595E+03  1.1220E+01  6.5707E+03  0.000E+00  4.590E-01
2.717235E+00  7.27322E+01  7.1938E+01  5.3309E+03  1.1205E+01  5.3421E+03  0.000E+00  4.563E-01
2.741352E+00  8.00429E+01  5.5463E+01  4.0739E+03  1.1182E+01  4.0851E+03  0.000E+00  4.523E-01
2.904724E+00  6.63686E+01  2.9219E+01  2.0255E+03  1.1019E+01  2.0365E+03  0.000E+00  4.268E-01
3.105150E+00  6.54673E+01  2.9921E+01  1.9403E+03  1.0807E+01  1.9511E+03  0.000E+00  3.993E-01
3.113362E+00  6.54604E+01  2.9875E+01  1.9322E+03  1.0799E+01  1.9430E+03  0.000E+00  3.982E-01
3.161015E+00  6.44773E+01  2.9452E+01  1.8761E+03  1.0747E+01  1.8868E+03  0.000E+00  3.922E-01
3.173723E+00  6.23221E+01  2.9293E+01  1.8585E+03  1.0733E+01  1.8692E+03  0.000E+00  3.907E-01
3.192784E+00  6.51817E+01  3.3794E+01  2.1313E+03  1.0712E+01  2.1420E+03  0.000E+00  3.883E-01
3.240438E+00  6.83072E+01  3.2848E+01  2.0411E+03  1.0660E+01  2.0518E+03  0.000E+00  3.826E-01
3.319406E+00  7.07145E+01  3.0981E+01  1.8793E+03  1.0572E+01  1.8899E+03  0.000E+00  3.735E-01
3.548445E+00  7.27368E+01  2.6688E+01  1.5144E+03  1.0315E+01  1.5247E+03  0.000E+00  3.494E-01
3.622374E+00  7.27982E+01  2.5811E+01  1.4348E+03  1.0231E+01  1.4450E+03  0.000E+00  3.423E-01
3.677819E+00  7.23340E+01  2.5191E+01  1.3792E+03  1.0168E+01  1.3894E+03  0.000E+00  3.371E-01
3.692604E+00  7.15008E+01  2.5031E+01  1.3650E+03  1.0152E+01  1.3752E+03  0.000E+00  3.358E-01
3.714782E+00  7.25342E+01  2.6575E+01  1.4405E+03  1.0126E+01  1.4506E+03  0.000E+00  3.338E-01
3.770226E+00  7.35950E+01  2.5931E+01  1.3849E+03  1.0064E+01  1.3950E+03  0.000E+00  3.289E-01
3.793288E+00  7.38401E+01  2.5671E+01  1.3627E+03  1.0038E+01  1.3727E+03  0.000E+00  3.269E-01
3.919118E+00  7.45558E+01  2.4360E+01  1.2516E+03  9.8957E+00  1.2615E+03  0.000E+00  3.164E-01
3.979104E+00  7.44575E+01  2.3807E+01  1.2047E+03  9.8283E+00  1.2145E+03  0.000E+00  3.116E-01
3.995101E+00  7.40108E+01  2.3664E+01  1.1927E+03  9.8103E+00  1.2025E+03  0.000E+00  3.103E-01
4.019095E+00  7.46703E+01  2.4500E+01  1.2275E+03  9.7835E+00  1.2373E+03  0.000E+00  3.085E-01
4.055024E+00  7.51982E+01  2.4192E+01  1.2013E+03  9.7433E+00  1.2110E+03  0.000E+00  3.058E-01
4.079082E+00  7.54358E+01  2.3991E+01  1.1843E+03  9.7164E+00  1.1940E+03  0.000E+00  3.040E-01
4.334821E+00  7.69398E+01  2.2001E+01  1.0220E+03  9.4338E+00  1.0314E+03  0.000E+00  2.860E-01
4.633924E+00  7.79688E+01  2.0042E+01  8.7091E+02  9.1114E+00  8.8002E+02  0.000E+00  2.676E-01
