    1.03090e+01  -5.80101e+00  -5.03106e-02  -1.03859e+00  -1.06640e-01
    1.05966e+01  -6.36985e+00  -3.21807e-02  -1.06683e+00  -1.18707e-01
    1.08198e+01  -6.81300e+00  -1.94807e-02  -1.09537e+00  -1.16993e-01
    1.10021e+01  -7.17591e+00  -2.27060e-02  -1.12308e+00  -1.29161e-01
    1.12898e+01  -7.74974e+00  -1.60753e-03  -1.17550e+00  -1.33243e-01
    1.15129e+01  -8.19517e+00  -2.67755e-03  -1.22368e+00  -1.30043e-01
    1.19184e+01  -9.00508e+00  -1.01487e-02  -1.32807e+00  -1.38179e-01
    1.22061e+01  -9.58039e+00  3.80873e-03  -1.41543e+00  -1.14607e-01
    1.26115e+01  -1.03911e+01  -1.67096e-07  -1.55488e+00  -1.06011e-01
    1.28992e+01  -1.09663e+01  -9.77050e-03  -1.66450e+00  -1.01077e-01
    1.31224e+01  -1.14128e+01  1.90333e-02  -1.75530e+00  -9.75066e-02
    1.33047e+01  -1.17772e+01  -1.46646e-02  -1.83327e+00  -1.24270e-01
    1.35924e+01  -1.23527e+01  0.00000e+00  -1.96276e+00  0.00000e+00
EndElement
Element He  2  4.00260e+00  1.22000e-01
Edge  K 2.46000e+01 0.00000e+00 1.00000e+00
Photo
    4.60517e+00  1.08277e+01  0.00000e+00
    4.82831e+00  1.02472e+01  0.00000e+00
    5.01064e+00  9.77274e+00  0.00000e+00
    5.16479e+00  9.35382e+00  0.00000e+00
    5.29832e+00  8.99098e+00  0.00000e+00
    5.52146e+00  8.35161e+00  0.00000e+00
    5.70378e+00  7.82923e+00  0.00000e+00
    5.85793e+00  7.36479e+00  0.00000e+00
    5.99146e+00  6.96199e+00  0.00000e+00
    6.10925e+00  6.59884e+00  0.00000e+00
    6.21461e+00  6.27415e+00  0.00000e+00
    6.30992e+00  5.96939e+00  0.00000e+00
    6.39693e+00  5.69111e+00  0.00000e+00
    6.47697e+00  5.43546e+00  0.00000e+00
    6.55108e+00  5.19907e+00  0.00000e+00
    6.68461e+00  4.76170e+00  0.00000e+00
    6.90776e+00  4.10162e+00  0.00000e+00
    6.90776e+00  4.10162e+00  0.00000e+00
    7.31322e+00  2.79634e+00  1.47013e-01
    7.60090e+00  1.87245e+00  -5.48054e-01
    8.00637e+00  5.19145e-01  -9.70987e-02
    8.29405e+00  -4.50940e-01  5.22436e-01
    8.51719e+00  -1.18802e+00  -4.14288e-01
    8.69951e+00  -1.79969e+00  -4.97279e-01
    8.98720e+00  -2.78325e+00  5.51361e-01
    9.21034e+00  -3.53347e+00  -3.54201e-01
    9.61581e+00  -4.91514e+00  1.20589e-01
    9.90349e+00  -5.89549e+00  -8.49949e-02
    1.03090e+01  -7.28277e+00  2.48236e-03
    1.05966e+01  -8.26828e+00  1.94793e-02
    1.08198e+01  -9.03189e+00  5.46806e-03
    1.10021e+01  -9.65539e+00  2.48699e-02
    1.12898e+01  -1.06369e+01  8.11958e-02
    1.15129e+01  -1.13942e+01  8.04786e-02
    1.19184e+01  -1.27568e+01  2.00836e-01
    1.22061e+01  -1.37043e+01  3.08013e-01
    1.26115e+01  -1.49922e+01  5.42161e-01
    1.28992e+01  -1.58532e+01  7.80457e-01
    1.31224e+01  -1.64785e+01  8.52460e-01
    1.33047e+01  -1.69558e+01  1.33221e+00
    1.35924e+01  -1.76413e+01  0.00000e+00
Scatter
    4.60517e+00  -9.15761e-01  0.00000e+00  -8.38157e+00  0.00000e+00
    4.82831e+00  -9.16137e-01  0.00000e+00  -8.09750e+00  0.00000e+00
    5.01064e+00  -9.16513e-01  0.00000e+00  -7.86514e+00  0.00000e+00
    5.16479e+00  -9.17266e-01  0.00000e+00  -7.65433e+00  0.00000e+00
    5.29832e+00  -9.17642e-01  0.00000e+00  -7.47185e+00  0.00000e+00
    5.52146e+00  -9.19150e-01  0.00000e+00  -7.12806e+00  0.00000e+00
    5.70378e+00  -9.20660e-01  0.00000e+00  -6.84741e+00  0.00000e+00
    5.85793e+00  -9.22551e-01  0.00000e+00  -6.57241e+00  0.00000e+00
    5.99146e+00  -9.24445e-01  0.00000e+00  -6.33405e+00  0.00000e+00
    6.10925e+00  -9.27103e-01  0.00000e+00  -6.11361e+00  0.00000e+00
    6.21461e+00  -9.29387e-01  0.00000e+00  -5.91572e+00  0.00000e+00
    6.30992e+00  -9.32823e-01  0.00000e+00  -5.73377e+00  0.00000e+00
    6.39693e+00  -9.35887e-01  0.00000e+00  -5.56803e+00  0.00000e+00
    6.47697e+00  -9.40115e-01  0.00000e+00  -5.41371e+00  0.00000e+00
    6.55108e+00  -9.43975e-01  0.00000e+00  -5.27068e+00  0.00000e+00
    6.68461e+00  -9.51349e-01  0.00000e+00  -5.01342e+00  0.00000e+00
    6.90776e+00  -9.71019e-01  0.00000e+00  -4.58838e+00  0.00000e+00
    6.90776e+00  -9.71019e-01  0.00000e+00  -4.58838e+00  0.00000e+00
