XDAC V1.4 Datafile V1
"cu_kmdg1.020" created on 6/22/2012 at 5:46:29 AM on X-23A2
Diffraction element= Si (311).  Ring energy= 2.80 GeV
E0= 8979.00
NUM_REGIONS= 4
SRB= -200 -30 30 60 13k
SRSS= 10 0.5 0.05k 0.05k
SPP= 1 1 1 0.25k
Settling time= 0.20


Offsets= 115.00 54.25 0.00 0.00 0.00 0.00 10.50 5.25 5.25 5.25 12.25 10.75 5.25 10.50 98.00 0.00
Gains= 8.00 9.00 0.00 0.00 0.00 0.00 0.00 8.00 8.00 8.00 0.00 8.00 8.00 8.00 10.00 1.00
Green glass KMDG1


--------------------------------------------------------------------------------
        Energy            I0            It         Ifch1         Ifch2         Ifch3         Ifch4       Ifslow1       Ifslow2       Ifslow3       Ifslow4       Iffast1       Iffast2       Iffast3       Iffast4          Iref       IntTime
    8999.99823     4503.0000        3.7500    84324.0000    73673.0000    59135.0000    70906.0000   169879.5000   153241.7500   122584.7500   142423.7500   186212.7500   165740.2500   129773.7500   153473.5000        1.0000        1.0000
    9000.49959     4506.0000        2.7500    84550.0000    73799.0000    59463.0000    70720.0000   170325.5000   152854.7500   122790.7500   142222.7500   186692.7500   165276.2500   130148.7500   153032.5000        1.0000        1.0000
    9001.00096     4564.0000        3.7500    85516.0000    73685.0000    59864.0000    71748.0000   172136.5000   153693.7500   123754.7500   144143.7500   188855.7500   166671.2500   131340.7500   155220.5000        1.0000        1.0000
    9001.50235     4664.0000        2.7500    85957.0000    75240.0000    60067.0000    71960.0000   173852.5000   156779.7500   125082.7500   146043.7500   190997.7500   169946.2500   132604.7500   157317.5000        2.0000        1.0000
    9001.99812     4691.0000        2.7500    85855.0000    75304.0000    59968.0000    71942.0000   173901.5000   156278.7500   125315.7500   145257.7500   191024.7500   169501.2500   132820.7500   156609.5000        1.0000        1.0000
    9002.49954     4692.0000        3.7500    84164.0000    74279.0000    59135.0000    70713.0000   172429.5000   155676.7500   123934.7500   144666.7500   189316.7500   168711.2500   131463.7500   156053.5000        1.0000        1.0000
    9003.00098     4691.0000        3.7500    83066.0000    73434.0000    58436.0000    69847.0000   171539.5000   154808.7500   123196.7500   143473.7500   188369.7500   167819.2500   130557.7500   154401.5000        1.0000        1.0000
    9003.50244     4692.0000        2.7500    82801.0000    72587.0000    57647.0000    68868.0000   171203.5000   153603.7500   122599.7500   142278.7500   187778.7500   165910.2500   129930.7500   153026.5000        1.0000        1.0000
    9003.99828     4695.0000        2.7500    81271.0000    71512.0000    57629.0000    68844.0000   169506.5000   152868.7500   121744.7500   142087.7500   185878.7500   165380.2500   128966.7500   152975.5000        1.0000        1.0000
    9004.49978     4696.0000        2.7500    80754.0000    70932.0000    56660.0000    67911.0000   168665.5000   152009.7500   121304.7500   141229.7500   184697.7500   164556.2500   128295.7500   151990.5000        1.0000        1.0000
    9005.00129     4680.0000        2.7500    79652.0000    69892.0000    56151.0000    67081.0000   167325.5000   150894.7500   120301.7500   139733.7500   183091.7500   162806.2500   127389.7500   150273.5000        1.0000        1.0000
    9005.50282     4690.0000        2.7500    79667.0000    70010.0000    55529.0000    66350.0000   167382.5000   150620.7500   119923.7500   139183.7500   183126.7500   162753.2500   126895.7500   149775.5000        1.0000        1.0000
    9005.99873     4685.0000        3.7500    78785.0000    69128.0000    55647.0000    66350.0000   166442.5000   150243.7500   119973.7500   138539.7500   182070.7500   162284.2500   127021.7500   148919.5000        1.0000        1.0000
    9006.50029     4685.0000        2.7500    78707.0000    68596.0000    54928.0000    65397.0000   166737.5000   149323.7500   119174.7500   138138.7500   182336.7500   161256.2500   126091.7500   148179.5000        2.0000        1.0000
    9007.00187     4694.0000        3.7500    78128.0000    68273.0000    54485.0000    65391.0000   165480.5000   149387.7500   119122.7500   138329.7500   181075.7500   161288.2500   125999.7500   148355.5000        2.0000        1.0000
    9007.49784     4679.0000        3.7500    77072.0000    67552.0000    53997.0000    64675.0000   164426.5000   148104.7500   118196.7500   137392.7500   179749.7500   159840.2500   124951.7500   147267.5000        1.0000        1.0000
    9007.99946     4686.0000        2.7500    76934.0000    67313.0000    53604.0000    64095.0000   164022.5000   147864.7500   117701.7500   137343.7500   179330.7500   159426.2500   124381.7500   147314.5000        1.0000        1.0000
    9008.50109     4694.0000        3.7500    76943.0000    66969.0000    53340.0000    63973.0000   165122.5000   147758.7500   117378.7500   136973.7500   180150.7500   159348.2500   124073.7500   146990.5000        1.0000        1.0000
    9010.07938     4681.0000        2.7500    75163.0000    66035.0000    52241.0000    62292.0000   162146.5000   146808.7500   115840.7500   135052.7500   177067.7500   158213.2500   122293.7500   144612.5000        1.0000        1.0000
    9011.17865     4673.0000        3.7500    74571.0000    64948.0000    52240.0000    62055.0000   161184.5000   144971.7500   116090.7500   134038.7500   175772.7500   156202.2500   122584.7500   143405.5000        1.0000        1.0000
    9012.29492     4672.0000        2.7500    74213.0000    64068.0000    51656.0000    61566.0000   161625.5000   144021.7500   115065.7500   133182.7500   175994.7500   155011.2500   121468.7500   142251.5000        2.0000        1.0000
    9013.42820     4671.0000        3.7500    73034.0000    63977.0000    50833.0000    61084.0000   160089.5000   143747.7500   114582.7500   133001.7500   174273.7500   154745.2500   120772.7500   142455.5000        1.0000        1.0000
    9014.58411     4689.0000        3.7500    72851.0000    64092.0000    50599.0000    61049.0000   159475.5000   144094.7500   114011.7500   133511.7500   173557.7500   154936.2500   120298.7500   142668.5000        1.0000        1.0000
    9015.75704     4680.0000        2.7500    72357.0000    63298.0000    50225.0000    59920.0000   158987.5000   143001.7500   113567.7500   131605.7500   172913.7500   153765.2500   119776.7500   140729.5000        2.0000        1.0000
    9016.95263     4676.0000        2.7500    71216.0000    62720.0000    49508.0000    59704.0000   157420.5000   142894.7500   113334.7500   131866.7500   171246.7500   153593.2500   119437.7500   141013.5000        2.0000        1.0000
    9018.16523     4682.0000        3.7500    70708.0000    62144.0000    49031.0000    58922.0000   157561.5000   141519.7500   112536.7500   131178.7500   171599.7500   152203.2500   118582.7500   140219.5000        1.0000        1.0000
    9019.39486     4668.0000        3.7500    69791.0000    61680.0000    48987.0000    58331.0000   156579.5000   141323.7500   112437.7500   129999.7500   169988.7500   151884.2500   118462.7500   138824.5000        1.0000        1.0000
    9020.64152     4680.0000        2.7500    70048.0000    60929.0000    48764.0000    58070.0000   156895.5000   140618.7500   112311.7500   130079.7500   170222.7500   151133.2500   118328.7500   138810.5000        1.0000        1.0000
    9021.91086     4679.0000        2.7500    69243.0000    60606.0000    47963.0000    57713.0000   155825.5000   139857.7500   111089.7500   129848.7500   169090.7500   150054.2500   117159.7500   138542.5000        1.0000        1.0000
    9023.20287     4673.0000        3.7500    69251.0000    60726.0000    48090.0000    57488.0000   155517.5000   140892.7500   111246.7500   129210.7500   168795.7500   151130.2500   117311.7500   137905.5000        1.0000        1.0000
    9024.50629     4670.0000        3.7500    68557.0000    59829.0000    47783.0000    57050.0000   154927.5000   139287.7500   111070.7500   128362.7500   167970.7500   149396.2500   116950.7500   137035.5000        1.0000        1.0000
    9025.83240     4665.0000        2.7500    68387.0000    59805.0000    47376.0000    56877.0000   154837.5000   139339.7500   110768.7500   128245.7500   167934.7500   149461.2500   116728.7500   136909.5000        1.0000        1.0000
    9027.18121     4683.0000        3.7500    68477.0000    60073.0000    47857.0000    57244.0000   155029.5000   139413.7500   111725.7500   129064.7500   168266.7500   149700.2500   117688.7500   137785.5000        1.0000        1.0000
    9028.54143     4673.0000        3.7500    68318.0000    59779.0000    47573.0000    56985.0000   154575.5000   139573.7500   110763.7500   128268.7500   167979.7500   149845.2500   116587.7500   136969.5000        1.0000        1.0000
    9029.93001     4670.0000        3.7500    68846.0000    60182.0000    47421.0000    56966.0000   154846.5000   140433.7500   110720.7500   128589.7500   168112.7500   150595.2500   116579.7500   137206.5000        2.0000        1.0000
    9031.33001     4669.0000        3.7500    68862.0000    60604.0000    48023.0000    57426.0000   155634.5000   140475.7500   111526.7500   129277.7500   168931.7500   150728.2500   117593.7500   137969.5000        1.0000        1.0000
    9032.75274     4657.0000        2.7500    69988.0000    60860.0000    48592.0000    58127.0000   156599.5000   140577.7500   111560.7500   129594.7500   169831.7500   150937.2500   117452.7500   138306.5000        1.0000        1.0000
    9034.19254     4659.0000        3.7500    69985.0000    60944.0000    48856.0000    58508.0000   155919.5000   140718.7500   111805.7500   129810.7500   169384.7500   150921.2500   117822.7500   138486.5000        1.0000        1.0000
    9035.64943     4669.0000        3.7500    71585.0000    62015.0000    49521.0000    58941.0000   158407.5000   141836.7500   113032.7500   131439.7500   172013.7500   152377.2500   119263.7500   140311.5000        1.0000        1.0000
    9037.12905     4663.0000        3.7500    72297.0000    62685.0000    49778.0000    59936.0000   158763.5000   142603.7500   113318.7500   131807.7500   172813.7500   153386.2500   119454.7500   140939.5000        1.0000        1.0000
    9038.62578     4654.0000        2.7500    72754.0000    63334.0000    50593.0000    60786.0000   159862.5000   143490.7500   114016.7500   132655.7500   173903.7500   154394.2500   120405.7500   142051.5000        1.0000        1.0000
    9040.52373     4673.4250        3.4788    74066.0000    64797.0000    51852.0000    61880.0000   161672.4475   145254.7238   115515.7238   134228.7238   176163.6888   156198.1963   121956.7238   143620.4475        0.5100        1.0050
    9042.06036     4690.0450        3.8278    75546.0000    66057.0000    52143.0000    62196.0000   163531.3215   146934.6608   116288.6607   135574.6608   177942.5418   157998.0672   122883.6607   145090.3215        1.3340        1.0170
    9043.61974     4644.5500        3.1225    75686.0000    65111.0000    52535.0000    63017.0000   163381.1850   145835.5925   116831.5925   136027.5925   177784.3825   156835.9275   123211.5925   145359.1850        1.0600        1.0300
    9045.20190     4868.1700        2.4715    79567.0000    69066.0000    55492.0000    66209.0000   170780.0590   153764.5295   122543.5295   142075.5295   186390.2355   165930.7985   129489.5295   152284.0590        0.8840        1.0420
    9046.79554     4931.6750        2.7663    80938.0000    70845.0000    56832.0000    67145.0000   173232.9225   155891.4612   124688.4612   144183.4612   189308.0763   168461.6588   131870.4612   154385.9225        1.6100        1.0550
    9048.41196     4990.2950        4.1153    81917.0000    72186.0000    57466.0000    69109.0000   175190.7965   158238.3982   126211.3982   147181.3982   191269.9292   170770.5297   133433.3982   157934.7965        1.4340        1.0670
    9050.05117     5028.8000        3.4100    83699.0000    72798.0000    58343.0000    69699.0000   177561.6600   159964.3300   127663.3300   148180.3300   193989.7700   172564.3900   135029.3300   158946.6600        1.1600        1.0800
    9051.70753     5085.4200        3.7590    85372.0000    73767.0000    59363.0000    71003.0000   180208.5340   161935.2670   129709.2670   150571.2670   196921.6230   174550.2610   137162.2670   161466.5340        0.9840        1.0920
    9053.38104     5151.9250        3.0538    85601.0000    75453.0000    59460.0000    71926.0000   182888.3975   164720.1988   130659.1987   152369.1988   199735.4637   177763.1212   138290.1988   163606.3975        1.7100        1.1050
    9055.07171     5204.5450        3.4027    87306.0000    76536.0000    61052.0000    72741.0000   185394.2715   166521.1357   133017.1357   154213.1357   202499.3167   179744.9923   140708.1357   165392.2715        1.5340        1.1170
    9056.78519     5259.0500        3.6975    88246.0000    77058.0000    61493.0000    73436.0000   186891.1350   168046.0675   134212.0675   155475.0675   204392.1575   181369.8525   141786.0675   166969.1350        1.2600        1.1300
    9058.51585     5320.6700        3.0465    89703.0000    78014.0000    61939.0000    73848.0000   189527.0090   170670.0045   135752.0045   157606.0045   207133.0105   184233.7235   143623.0045   169229.0090        1.0840        1.1420
    9060.26368     5363.1750        3.3412    89764.0000    78600.0000    62861.0000    74976.0000   191113.8725   172019.9362   137192.9362   159184.9362   208869.8513   185667.5837   145027.9362   170709.8725        0.8100        1.1550
    9062.03435     5406.7950        3.6902    89743.0000    78497.0000    63504.0000    75385.0000   191328.7465   172789.8733   138222.8733   160091.8733   209016.7043   186376.4548   146159.8733   171666.7465        1.6340        1.1670
    9063.82222     5490.3000        2.9850    91040.0000    79900.0000    63832.0000    76267.0000   194681.6100   175423.8050   139848.8050   162339.8050   212611.5450   189363.3150   147983.8050   174297.6100        1.3600        1.1800
    9065.62728     5539.9200        3.3340    91528.0000    80951.0000    64119.0000    76369.0000   195656.4840   177314.7420   140293.7420   163081.7420   213769.3980   191359.1860   148415.7420   175021.4840        1.1840        1.1920
    9067.45520     5581.4250        3.6287    92742.0000    81069.0000    64434.0000    77344.0000   197830.3475   177909.6737   141340.6737   164721.6737   215945.2387   191875.0463   149520.6737   176606.3475        0.9100        1.2050
    9069.30033     5659.0450        2.9778    93256.0000    81474.0000    64753.0000    77594.0000   199101.2215   179526.6107   142794.6107   166085.6107   217421.0917   193552.9172   150906.6107   178170.2215        1.7340        1.2170
    9071.16834     5702.5500        4.2725    94143.0000    82077.0000    66084.0000    78806.0000   201130.0850   181482.5425   144400.5425   167437.5425   219409.9325   195627.7775   152696.5425   179537.0850        1.4600        1.2300
    9073.04791     5760.1700        4.6215    94607.0000    82762.0000    65964.0000    79167.0000   203053.9590   182916.4795   145289.4795   169011.4795   221581.7855   197070.6485   153548.4795   181113.9590        2.2840        1.2420
    9074.95037     5829.6750        3.9163    94861.0000    83114.0000    66977.0000    79513.0000   205006.8225   183782.4113   147286.4113   170248.4113   223520.6263   198266.5088   155456.4113   182601.8225        2.0100        1.2550
    9076.87573     5883.2950        4.2653    95684.0000    83981.0000    66359.0000    79507.0000   206343.6965   186381.3483   147055.3483   171294.3483   224984.4793   200919.3797   155459.3483   183389.6965        1.8340        1.2670
    9078.81268     5924.8000        4.5600    96627.0000    84229.0000    67162.0000    80157.0000   208336.5600   187241.2800   148775.2800   172545.2800   227216.3200   201725.2400   157344.2800   184911.5600        1.5600        1.2800
    9080.77254     5993.4200        3.9090    97380.0000    85275.0000    67898.0000    80659.0000   210068.4340   189286.2170   150469.2170   174395.2170   228832.1730   204220.1110   158942.2170   186921.4340        1.3840        1.2920
    9082.74965     6054.9250        4.2037    97611.0000    85474.0000    68261.0000    81447.0000   211732.2975   190348.1487   151894.1487   175791.1487   230904.0138   205258.9713   160410.1487   188049.2975        2.1100        1.3050
    9084.74970     6103.5450        3.5528    99097.0000    85903.0000    68355.0000    81744.0000   213904.1715   191574.0857   152681.0857   176614.0857   233245.8667   206293.8422   161295.0857   189028.1715        1.9340        1.3170
    9086.76703     6152.0500        4.8475    98815.0000    86552.0000    68911.0000    82007.0000   214824.0350   193299.0175   152938.0175   177901.0175   234081.7075   208172.7025   161416.0175   190265.0350        1.6600        1.3300
    9088.80163     6222.6700        4.1965    99707.0000    86748.0000    69459.0000    83281.0000   216425.9090   194829.9545   154713.9545   179916.9545   235878.5605   209718.5735   163241.9545   192623.9090        1.4840        1.3420
    9090.85919     6284.1750        4.4913   100080.0000    87801.0000    69657.0000    84005.0000   218795.7725   196467.8863   156314.8863   181515.8863   238149.4012   211577.4337   165176.8863   194511.7725        1.2100        1.3550
    9092.93405     6312.7950        3.8402   100729.0000    87734.0000    70355.0000    84567.0000   218866.6465   197299.8232   157284.8232   182992.8232   238381.2542   212488.3048   165935.8232   195798.6465        2.0340        1.3670
    9095.02621     6381.3000        4.1350   101760.0000    89426.0000    70605.0000    84655.0000   222275.5100   199839.7550   158537.7550   184173.7550   242063.0950   215154.1650   167238.7550   197257.5100        1.7600        1.3800
    9097.13568     6443.9200        4.4840   103118.0000    89506.0000    71470.0000    85608.0000   224257.3840   201475.6920   160189.6920   185632.6920   244351.9480   217040.0360   169229.6920   198840.3840        1.5840        1.3920
    9099.26814     6505.4250        4.7788   104470.0000    91139.0000    72633.0000    86696.0000   226729.2475   203943.6237   162209.6237   187977.6237   247128.7888   219454.8962   171128.6237   201230.2475        1.3100        1.4050
    9101.41792     6547.0450        5.1277   105093.0000    91625.0000    72835.0000    87093.0000   228402.1215   205318.5608   163566.5608   188915.5608   248982.6418   220997.7673   172762.5608   202239.1215        1.1340        1.4170
    9103.58504     6618.5500        4.4225   106456.0000    92121.0000    73818.0000    88232.0000   230984.9850   207492.4925   165197.4925   191447.4925   251829.4825   223275.6275   174395.4925   204944.9850        1.8600        1.4300
    9105.77518     6664.1700        4.7715   106897.0000    93371.0000    74477.0000    89381.0000   232070.8590   209154.4295   166317.4295   193195.4295   252912.3355   225407.4985   175579.4295   206975.8590        1.6840        1.4420
    9107.98266     6729.6750        4.0662   108656.0000    94155.0000    74913.0000    89296.0000   235213.7225   210958.3612   167726.3612   193999.3612   256381.1762   227150.3588   177050.3612   207583.7225        1.4100        1.4550
    9110.20750     6769.2950        4.4153   109490.0000    95387.0000    75798.0000    90329.0000   236891.5965   212378.2982   169184.2982   196174.2982   257961.0292   228514.2297   178688.2982   210070.5965        1.2340        1.4670
    9112.45539     6826.8000        3.7100   110841.0000    96772.0000    76163.0000    91235.0000   239142.4600   215649.2300   170270.2300   197822.2300   260605.8700   231971.0900   179859.2300   212032.4600        1.9600        1.4800
    9114.72064     6893.4200        5.0590   111471.0000    97048.0000    77331.0000    92684.0000   241567.3340   216841.1670   172422.1670   199831.1670   263495.7230   233532.9610   182150.1670   214103.3340        1.7840        1.4920
    9117.00328     6860.9250        4.3538   111068.0000    96412.0000    76850.0000    92493.0000   240632.1975   216142.0988   172037.0988   199564.0988   262027.5638   232464.8213   181578.0988   213587.1975        2.5100        1.5050
    9119.30331     6889.5450        4.7028   111766.0000    97902.0000    77887.0000    93194.0000   242726.0715   218093.0358   173034.0358   200961.0358   263786.4167   234750.6922   182667.0358   214963.0715        1.3340        1.5170
    9121.62642     7041.0500        4.9975   115022.0000   100206.0000    78699.0000    95532.0000   247993.9350   222606.9675   175974.9675   205778.9675   270256.2575   239777.5525   185916.9675   220642.9350        2.0600        1.5300
    9123.96693     7115.6700        5.3465   116159.0000   101341.0000    80549.0000    96474.0000   249852.8090   225043.9045   178985.9045   207524.9045   272600.1105   242375.4235   188875.9045   222317.8090        1.8840        1.5420
    9126.32486     7159.1750        4.6412   116258.0000   102026.0000    81370.0000    96724.0000   251373.6725   227087.8362   180238.8362   208132.8362   274160.9512   244278.2838   190197.8362   222776.6725        2.6100        1.5550
    9128.70589     7230.7950        4.9903   118483.0000   103024.0000    81345.0000    98614.0000   254810.5465   228974.7732   181510.7732   211076.7732   277745.8042   246934.1547   191893.7732   226203.5465        2.4340        1.5670
    9131.10436     7274.3000        5.2850   118803.0000   103947.0000    82564.0000    99502.0000   256517.4100   230759.7050   182949.7050   213458.7050   279942.6450   248534.0150   193226.7050   228557.4100        2.1600        1.5800
    9133.52026     7322.9200        4.6340   120326.0000   104405.0000    83217.0000    99123.0000   258933.2840   232082.6420   184750.6420   214155.6420   282488.4980   250127.8860   195098.6420   229287.2840        1.9840        1.5920
    9135.95362     7390.4250        4.9288   121085.0000   106465.0000    84259.0000   100725.0000   261312.1475   235599.5738   186353.5738   216337.5738   284978.3387   253772.7462   196942.5738   231656.1475        2.7100        1.6050
    9138.41011     7432.0450        5.2777   122024.0000   106984.0000    84839.0000   101696.0000   262531.0215   236544.5107   187609.5107   218483.5107   286251.1917   254984.6173   198089.5107   234145.0215        1.5340        1.6170
    9140.88408     7487.5500        4.5725   123217.0000   107911.0000    85370.0000   102500.0000   265007.8850   239228.4425   189013.4425   219480.4425   289119.0325   257855.4775   199669.4425   235110.8850        2.2600        1.6300
    9143.37551     7541.1700        4.9215   123711.0000   108487.0000    86591.0000   103912.0000   266447.7590   240280.3795   191412.3795   222071.3795   290714.8855   259099.3485   202119.3795   237926.7590        2.0840        1.6420
    9145.89012     7603.6750        5.2163   125842.0000   109811.0000    87174.0000   103975.0000   269672.6225   242699.3112   192499.3112   223288.3112   294182.7263   261477.2087   203466.3112   239182.6225        1.8100        1.6550
    9148.42222     7646.2950        5.5652   126222.0000   110616.0000    88091.0000   105367.0000   270684.4965   244197.2483   194366.2483   225448.2483   294974.5793   263343.0797   205400.2483   241679.4965        2.6340        1.6670
    9150.97183     7711.8000        5.8600   127750.0000   111429.0000    88411.0000   106002.0000   273778.3600   246754.1800   196029.1800   227760.1800   298827.4200   266015.9400   206918.1800   243876.3600        2.3600        1.6800
    9153.53894     7768.4200        5.2090   128783.0000   112353.0000    89574.0000   106831.0000   275543.2340   248298.1170   197698.1170   229211.1170   300424.2730   267768.8110   208937.1170   245764.2340        2.1840        1.6920
    9156.12927     7818.9250        5.5037   128899.0000   112534.0000    90122.0000   107499.0000   277079.0975   249938.0487   198945.0487   230191.0487   302202.1138   269451.6713   210341.0487   246831.0975        1.9100        1.7050
    9158.73712     7872.5450        4.8528   129893.0000   114362.0000    90402.0000   109058.0000   279373.9715   252648.9857   199943.9857   232996.9857   304911.9668   272319.5422   211336.9857   249667.9715        2.7340        1.7170
    9161.36251     7925.0500        5.1475   131740.0000   114851.0000    91232.0000   108994.0000   282549.8350   253892.9175   201699.9175   233148.9175   308392.8075   273496.4025   213127.9175   250067.8350        2.4600        1.7300
    9164.00545     7907.6700        6.4965   131310.0000   114503.0000    90906.0000   109494.0000   281947.7090   253828.8545   200924.8545   233946.8545   307197.6605   273357.2735   212311.8545   250661.7090        2.2840        1.7420
    9166.67164     8028.1750        5.7913   133012.0000   115454.0000    92453.0000   110627.0000   285809.5725   256919.7863   204873.7863   237061.7863   311915.5012   276819.1337   216527.7863   253945.5725        2.0100        1.7550
    9169.35539     8073.7950        6.1403   133999.0000   116922.0000    92612.0000   111169.0000   286814.4465   258326.7233   204899.7233   238144.7233   312634.3542   278634.0048   216221.7233   254627.4465        1.8340        1.7670
    9172.05672     8115.3000        6.4350   133921.0000   117482.0000    93243.0000   111506.0000   288695.3100   259979.6550   206588.6550   239205.6550   314696.1950   280209.8650   218193.6550   256289.3100        1.5600        1.7800
    9174.78133     8170.9200        4.7840   135088.0000   117525.0000    93708.0000   112641.0000   290998.1840   261414.5920   207672.5920   241244.5920   317124.0480   281599.7360   219259.5920   258517.1840        1.3840        1.7920
    9177.51783     8125.4250        6.0787   134199.0000   117551.0000    92494.0000   111503.0000   289032.0475   260276.5237   206274.5237   239622.5237   314787.8887   280062.5963   217489.5237   256045.0475        2.1100        1.8050
    9180.27764     8287.0450        5.4278   136691.0000   118378.0000    94862.0000   112639.0000   293756.9215   264589.4608   210607.4607   243345.4607   320301.7417   285037.4672   222493.4607   260449.9215        1.9340        1.8170
    9183.06076     8357.5500        5.7225   137322.0000   119714.0000    95167.0000   113215.0000   296199.7850   266571.3925   211488.3925   245309.3925   323008.5825   287331.3275   223297.3925   262992.7850        2.6600        1.8300
    9185.85580     8403.1700        6.0715   138240.0000   120695.0000    95911.0000   114466.0000   297922.6590   268333.3295   212906.3295   247026.3295   324769.4355   289054.1985   224896.3295   264327.6590        1.4840        1.8420
    9188.67418     8461.6750        5.3663   138755.0000   121332.0000    96224.0000   114518.0000   299935.5225   270119.2612   214294.2613   247572.2613   327093.2762   290811.0588   226365.2613   265217.5225        2.2100        1.8550
    9191.51019     8514.2950        5.7152   140031.0000   122437.0000    96980.0000   115835.0000   301117.3965   272083.1983   215416.1982   249883.1982   328482.1292   293268.9298   227498.1982   267443.3965        2.0340        1.8670
    9194.36386     8556.8000        6.0100   140134.0000   123059.0000    97146.0000   116164.0000   302979.2600   273746.1300   216961.1300   251020.1300   330065.9700   295232.7900   229131.1300   268557.2600        2.7600        1.8800
    9197.24090     8594.4200        6.3590   140529.0000   123323.0000    97723.0000   116584.0000   304956.1340   274352.0670   217512.0670   251507.0670   332433.8230   295441.6610   229738.0670   269271.1340        2.5840        1.8920
    9200.12989     8656.9250        5.6538   141680.0000   123316.0000    98366.0000   117747.0000   306297.9975   276155.9988   219310.9987   254306.9987   333419.6638   297266.5212   231682.9987   272141.9975        3.3100        1.9050
    9203.04228     8719.5450        6.0027   143391.0000   124865.0000    99014.0000   118743.0000   309938.8715   278447.9358   220332.9358   256546.9358   337940.5168   300027.3922   232680.9358   274570.8715        2.1340        1.9170
    9205.97235     8773.0500        6.2975   143672.0000   125756.0000    99597.0000   119553.0000   310894.7350   280205.8675   221617.8675   257801.8675   338866.3575   301876.2525   233848.8675   276125.7350        2.8600        1.9300
    9208.92584     8822.6700        5.6465   144716.0000   125952.0000   100344.0000   119963.0000   313054.6090   281635.8045   223979.8045   258985.8045   341243.2105   303305.1235   236484.8045   277048.6090        2.6840        1.9420
    9211.89703     8855.1750        5.9412   145235.0000   127199.0000   100595.0000   120385.0000   314593.4725   283409.7363   224977.7362   260320.7362   343028.0513   305130.9838   237518.7362   278617.4725        2.4100        1.9550
    9214.88024     8918.7950        6.2903   146551.0000   127632.0000   101006.0000   121502.0000   316790.3465   284844.6732   226676.6732   261757.6732   345000.9043   306613.8547   239283.6732   280215.3465        2.2340        1.9670
    9217.89260     8981.3000        6.5850   147013.0000   128409.0000   102337.0000   122294.0000   319183.2100   287073.6050   227218.6050   263748.6050   347515.7450   308949.7150   239839.6050   282425.2100        2.9600        1.9800
    9220.91698     8983.9200        5.9340   147553.0000   129352.0000   102076.0000   122271.0000   319474.0840   288199.5420   228034.5420   264207.5420   348088.5980   310082.5860   240565.5420   282506.0840        2.7840        1.9920
    9223.96484     8950.4250        6.2288   147696.0000   129070.0000   101675.0000   121988.0000   318548.9475   287988.4738   226424.4738   263169.4738   346469.4387   309710.4462   238845.4738   281422.9475        2.5100        2.0050
    9227.02473     9098.0450        6.5778   150044.0000   130254.0000   103467.0000   123856.0000   323914.8215   291515.4107   230958.4108   267971.4107   352882.2917   313936.3173   243966.4108   286803.8215        2.3340        2.0170
    9230.10811     9188.5500        5.8725   150799.0000   131769.0000   104245.0000   124823.0000   326380.6850   294018.3425   232535.3425   270058.3425   355976.1325   316897.1775   245450.3425   288877.6850        2.0600        2.0300
    9233.21500     9240.1700        6.2215   152206.0000   132894.0000   105040.0000   125646.0000   327819.5590   296450.2795   234933.2795   271693.2795   357399.9855   319122.0485   247820.2795   290911.5590        2.8840        2.0420
    9236.33396     9237.6750        6.5162   152526.0000   133166.0000   104654.0000   126091.0000   329024.4225   297079.2112   234637.2112   272351.2112   358309.8262   319842.9088   247528.2112   291154.4225        2.6100        2.0550
    9239.47643     9357.2950        6.8652   154462.0000   134267.0000   106824.0000   127234.0000   333404.2965   300132.1483   238029.1482   274685.1483   363334.6792   323145.7797   251406.1482   294054.2965        2.4340        2.0670
    9242.63673     9383.8000        6.1600   154545.0000   135041.0000   107211.0000   128348.0000   334029.1600   301450.0800   238804.0800   276508.0800   363992.5200   324697.6400   251993.0800   295958.1600        3.1600        2.0800
    9245.81484     9453.4200        6.5090   156483.0000   135734.0000   107716.0000   128728.0000   338040.0340   302996.0170   239855.0170   277914.0170   368576.3730   326717.5110   253311.0170   297236.0340        2.9840        2.0920
    9249.01079     9462.9250        6.8038   155736.0000   135725.0000   107850.0000   129587.0000   337116.8975   303878.9487   240597.9488   278933.9487   367192.2137   327097.3713   253945.9488   298500.8975        2.7100        2.1050
    9252.23030     9538.5450        6.1527   157585.0000   137866.0000   109115.0000   130318.0000   340020.7715   306997.8858   243668.8857   281142.8858   370663.0667   330721.2423   257126.8857   300872.7715        2.5340        2.1170
    9255.46768     9614.0500        7.4475   158587.0000   138236.0000   109760.0000   131013.0000   343230.6350   309570.8175   245006.8175   282783.8175   373933.9075   333697.1025   258483.8175   302983.6350        2.2600        2.1300
    9258.71718     9668.6700        6.7965   160643.0000   140290.0000   110349.0000   132550.0000   345116.5090   311674.7545   246055.7545   285595.7545   376078.7605   335420.9735   259959.7545   305839.5090        3.0840        2.1420
    9261.99603     9702.1750        7.0913   160517.0000   139529.0000   110326.0000   132125.0000   346670.3725   311965.6863   246690.6862   286272.6863   377981.6013   335747.8337   260529.6862   306337.3725        2.8100        2.1550
    9265.28702     9759.7950        6.4403   160905.0000   140919.0000   111355.0000   133602.0000   348561.2465   313624.6233   248771.6233   288457.6233   379582.4543   337628.7047   262816.6233   308907.2465        2.6340        2.1670
